,page,raw_data
204,HKBlindUnion," 曾在直播。
2月24日
  ·
賽馬會「#開聲體」體育口述影像服務將於2月24日星期三晚上8:00至9:00舉辦網上體育清談節目，今次我哋請到著名體育評述員，人稱歌神嘅劉舜文。
舜文係出哂名嘅德國波專家，更加係 #史浩克零四 嘅忠實Fans。今次搵嚟舜文，等佢帶大家探討德國球迷嘅觀賽文化，德國球迷狂熱就出哂名，睇波氣氛一流，唔知又有無d 咩值得我地香港球迷學習下呢？當然佢都會同大家分享佢多年體育評述生涯嘅趣事。
今次活動會透過「香港失明人協進會」Facebook及賽馬會「開聲體」體育口述影像服務YouTube Channel作現場直播。大家記得收睇!
【Subscribe賽馬會「開聲體」體育口述影像服務YouTube Channel】
https://bit.ly/3rxu4UO
#賽馬會開聲體體育口述影像服務
#香港賽馬會慈善信託基金 
#JCSportsProgrammeswithAudiodescriptionService
#體育口述影像
28
28
4個回應
5次分享
讚好
回應
分享
4個回應
最相關
⁠
回應……
請按 Enter 鍵發佈。
分享者
"
205,HKBlindUnion,"
  · 1:41
大家有咩問題問劉舜文？歡迎留言！
讚好
 · 回覆 · 23星期
檢視另3則回應
"
206,HKBlindUnion," 的直播影片。
2月24日
  ·
2月24日週三
網上體育清談節目——睇睇德國波
1 人出席
有興趣
14
14
2個回應
讚好
回應
分享
2個回應
Wingsang Sin
我知道8點開足球啦 一齊聽下啦
1
讚好
 · 回覆 · 23星期
"
207,HKBlindUnion,"已回覆
  ·
1個回覆
⁠
回應……
請按 Enter 鍵發佈。
"
208,HKBlindUnion,"
2月23日
  ·
【召集!聽晚8:00 約定大家！
網上體育清談節目 睇睇德國波
】
賽馬會「#開聲體」體育口述影像服務將於2月24日星期三晚上8:00至9:00舉辦網上體育清談節目，今次我哋請到著名體育評述員，人稱歌神嘅 劉舜文 laushunman
舜⋯⋯ 查看更多
22
22
讚好
回應
分享
0個回應
⁠
回應……
請按 Enter 鍵發佈。
"
209,HKBlindUnion," 的直播影片。
2月23日
  ·
2月26日週五
牛年賀歲迎新春︱香港失明人協進會
16 人出席了
有興趣
23
23
讚好
回應
分享
0個回應
⁠
回應……
請按 Enter 鍵發佈。
"
210,HKBlindUnion,"
2月19日
  ·
恭賀新禧！
或許今年的農曆新年氣氛有所減淡，但親友透過派發利是給予的祝福，這份心意同樣不變。而這份祝福可以透過「捐利是‧做利事‧換利視」計劃延伸，換成視障人士的支援服務，與他們分享這份心意。
香港失明人協進會一直提供不同類型的支援服務予會員，當中包括行動導向訓練，該服務會由社工協助會員認識住所附近的社區設施以及步行路線，讓他們能獨立出行。⋯⋯ 查看更多
36
36
5次分享
讚好
回應
分享
0個回應
⁠
回應……
請按 Enter 鍵發佈。"
211,HKBlindUnion,"
2月19日
  ·
恭賀新禧！
或許今年的農曆新年氣氛有所減淡，但親友透過派發利是給予的祝福，這份心意同樣不變。而這份祝福可以透過「捐利是‧做利事‧換利視」計劃延伸，換成視障人士的支援服務，與他們分享這份心意。
香港失明人協進會一直提供不同類型的支援服務予會員，當中包括行動導向訓練，該服務會由社工協助會員認識住所附近的社區設施以及步行路線，讓他們能獨立出行。
我們早前收到一名視障會員阿儀來電分享，感謝服務中心的社工。事緣她於數年前搬到現時的居所，但一直未能獨立出行，好好享用區內設施。她曾經尋求其他機構指導她居所附近的出行路線，可惜始終未能學會，直到她認識到協進會的社工，情況終於有所轉變。
阿儀認為自己在行動導向上的學習能力較弱，但社工在過程中一直耐心指導她，認真了解她的需要，透過反覆練習，使她能熟習住所附近環境，最終可以自己出行，達成心願，使生活重獲新生，並表示希望協進會能繼續幫助有需要的會員。
協進會一直以來除了提供支援服務，更希望與會員協力同行，給予關懷、鼓勵及相應的情緒支援，協助會員克服視障帶來的不便，重拾信心，融入社會。希望您能支持這個有意義的計劃，將利是錢盛載的祝福與視障人士分享，只需捐款港幣$300，即可幫助一位新失明人士得到獨立生活技能培訓一小時。
由即日至2月28日，捐款滿港幣$100或以上，可收到免稅收據連同會員親手打上點字的新年版點字名信片乙張作紀念！
捐出利是錢︰https://www.hkbu.org.hk/tc/donation/one-time/index
成為「協進之友」每月定期捐款︰https://www.hkbu.org.hk/tc/donation/monthly/index
#香港失明人協進會 #HongKongBlindUnion #行動導向訓練
=======================
繼續支持協進會工作
https://www.hkbu.org.hk/tc/donation/one-time/index
||
Subscribe協進會YouTube Channel ||
https://bit.ly/3mHMDUJ
||
 Follow 協進會IG||
https://bit.ly/2IRhVad
||
香港失明人協進會 #平等 #機會 #獨立 ||
https://www.hkbu.org.hk/
36
36
5次分享
讚好
回應
分享
0個回應
⁠
回應……
請按 Enter 鍵發佈。
"
212,HKBlindUnion,"
2月18日
  ·
【「享明天」按摩券計劃重新開放預約
】
本港疫情緩和，本會「#享明天按摩券」將重新開放預約及提供服務。由即日起可預約2月25日星期四或之後日子，按摩服務詳細地點及時間可瀏覽香港失明人協進會網頁。
詳情︰https://www.hkbu.org.hk/tc/about/latest-news/detail/23
我們會檢視疫情狀況，如疫情持續，按摩券的有效日期將按實際情況而延長，確保已購買的朋友有足夠時間兌換服務。感謝大家支持「享明天按摩券」。
如有任何問題，歡迎致電23372736查詢。
#香港失明人協進會 #HongKongBlindUnion
————————————
#繼續支持享明天按摩券
「$200 一小時頭肩頸按摩」
購票詳情︰https://bit.ly/34b8cUX 
直接捐款給參與計劃的按摩師︰
https://www.hkbu.org.hk/tc/donation/one-time/index
(請註明「捐款給按摩師」)
查詢︰23372736
#先預購後兌換服務 #助視障按摩師解決短期經濟困難
=======================
繼續支持協進會工作
https://www.hkbu.org.hk/tc/donation/one-time/index
 ||
subscribe協進會YouTube Channel ||
https://bit.ly/3mHMDUJ
 ||
Follow 協進會IG||
https://bit.ly/2IRhVad
 ||
香港失明人協進會 #平等 #機會 #獨立 ||
https://www.hkbu.org.hk/
35
35
15次分享
讚好
回應
分享
0個回應
⁠
回應……
請按 Enter 鍵發佈。
"
213,HKBlindUnion,"
2月16日
  ·
【視障人士能「 安心出行」?】
政府宣布2月18日起有限度放寬限聚令，重啟食肆、戲院及美容中心等場所，相信各位市民對放寬措施期待已久，當大家可以與家人外出盡享美食、與情人觀看電影時，有否想過視障人士可能因無法獨立地使用「#安心出行」而錯失這些機會嗎?
不少視障人士擔心「安心出行」措施會帶來不便，例如難以尋找QR Code位置、視障長者不熟悉智能電話的操作、以及應用程式無障礙程度等問題，雖然局長提及場所負責人可為有需要的市民登記個人資料，但要獨立地填寫資料對視障人士亦不容易。
我們會密切留意視障人士使用「安心出行」程式的情況，希望政府在推行抗疫措施時多考慮不同人士的需要和困難，亦希望香港人發揮互助精神，為有需要的視障人士提供協助，讓他們能夠安心出門
#香港失明人協進會 #hongkongblindunion 
-------------------------------------------
Subscribe埋香港失明人協進會YouTube Channel
https://bit.ly/3a6oOlq
繼續支持協進會工作
https://www.hkbu.org.hk/tc/donation/one-time/index
75
75
4個回應
11次分享
讚好
回應
分享
4個回應
最相關
⁠
回應……
請按 Enter 鍵發佈。
胡立安
疫情下，其實像「 安心出行」 這類的應用程式並不是香港獨有， 其他國家如泰國及新西蘭都被廣泛應用， 而且早於香港。 程式應用的目的是當有 市民確診後，進一步希望找及通知到有機會接觸到確診者的人( 就是所謂環境接觸感染)。 一個政策的成效其實有好大程度是要看能否得到市民的配合， 作為一個視障人士， 如果獨行外出，我都確信要自己去找安心出行的Qrcode去scan 是有一定難度， 但我相信只要我們主動尋找協助， 商戶或店員都一定會幫手。而作為一個市民除了享有有公民權利亦應 履行公民責任。
讚好
 · 回覆 · 24星期 · 已編輯
檢視另3則回應
"
214,HKBlindUnion,"
2月14日
  ·
今個情人節夜，香港失明人協進會有個特備節目，由會員點歌，我哋幫手讀點唱內容同播歌，今次仲搵埋服務中心諮詢委員會蘇金妹摸住點字，一齊做主持添！會員點唱內容都好感人、溫馨，大家一齊收睇，一齊感受溫暖情人節！2月14日晚上8點約定大家！
預祝情人節快樂！
#YouTube同步播放
Subscribe香港失明人協進會YouTube Channel 
https://bit.ly/3a6oOlq
47
47
13個回應
2次分享
讚好
回應
分享
13個回應
最相關
⁠
回應……
請按 Enter 鍵發佈。
"
215,HKBlindUnion,"
祝各位情人節快樂！
記得Subscribe香港失明人協進會YouTube Channel
https://bit.ly/3a6oOlq
YOUTUBE.COM
Hong Kong Blind Union 香港失明人協進會 - YouTube
Hong Kong Blind Union 香港失明人協進會 - YouTube
1
讚好
 · 回覆 · 24星期
檢視另9則回應
"
216,HKBlindUnion," 舉行了影片首映。
2月12日
  ·
今個情人節夜，香港失明人協進會有個特備節目，由會員點歌，我哋幫手讀點唱內容同播歌，今次仲搵埋服務中心諮詢委員會蘇金妹摸住點字，一齊做主持添！會員點唱內容都好感人、溫馨，大家一齊收睇，一齊感受溫暖情人節！2月14日晚上8點約定大家！
預祝情人節快樂！
#YouTube同步播放⋯⋯ 查看更多
這段首映影片已結束。
2月14日 20:00
特備情人節點歌節目︱2月14日晚8點
此影片現在已可觀看
立即觀看
31
31
讚好
回應
分享
0個回應
⁠
回應……
請按 Enter 鍵發佈。
"
217,HKBlindUnion,"
2月12日
  ·
各位新年快樂!身體健康!心想事成!
香港失明人協進會早前舉辦新年創意揮春設計比賽，等小朋友可以發揮創意，設計新年揮春，迎接新年!好開心佢哋作品好有心思同創意，為我哋增加唔少新年氣氛!就趁住大年初一同大家分享，將喜悅、祝福廣傳!
以下係得獎者名單︰⋯⋯ 查看更多
67
67
4個回應
1 次分享
讚好
回應
分享
4個回應
最相關
⁠
回應……
請按 Enter 鍵發佈。
頭號粉絲
Jason Ho
年平安健康
讚好
 · 回覆 · 25星期
檢視另2則回應
"
218,HKBlindUnion,"
2月11日
  ·
2月#協進之聲 
 #由視障會員主理的聲音雜誌 #請多多支持!
預祝大家新年快樂!今期協進之聲繼續製作不同節目，有訪問會員、同事，亦有分享協進會多元工作，包括康樂及倡議工作，當然唔少得輯錄之前有會員為香港失明人協進會籌款嘅憑著愛慈善演唱會，記得收聽喇!
2月節目簡介及有獎遊戲
協⋯⋯ 查看更多
53
53
1 次分享
讚好
回應
分享
0個回應
⁠
回應……
請按 Enter 鍵發佈。
"
219,HKBlindUnion,"
2月10日
  ·
【2月24日晚上8:00 約定大家！網上體育清談節目 睇睇德國波
】
賽馬會「#開聲體」體育口述影像服務將於2月24日星期三晚上8:00至9:00舉辦網上體育清談節目，今次我哋請到著名體育評述員，人稱歌神嘅 劉舜文 laushunman ，舜文係出哂名嘅德國波專家，更加係 #史浩克零四 嘅忠實Fans。
今次搵嚟舜文，等佢帶大家探討德國球迷嘅觀賽文化，德國球迷狂熱就出哂名，睇波氣氛一流，唔知又有無d 咩值得我地香港球迷學習下呢？當然佢都會同大家分享佢多年體育評述生涯嘅趣事。⋯⋯ 查看更多
27
27
5次分享
讚好
回應
分享
0個回應
⁠
回應……
請按 Enter 鍵發佈。"
220,HKBlindUnion,"
2月10日
  ·
【2月24日晚上8:00 約定大家！網上體育清談節目 睇睇德國波
】
賽馬會「#開聲體」體育口述影像服務將於2月24日星期三晚上8:00至9:00舉辦網上體育清談節目，今次我哋請到著名體育評述員，人稱歌神嘅 劉舜文 laushunman ，舜文係出哂名嘅德國波專家，更加係 #史浩克零四 嘅忠實Fans。
今次搵嚟舜文，等佢帶大家探討德國球迷嘅觀賽文化，德國球迷狂熱就出哂名，睇波氣氛一流，唔知又有無d 咩值得我地香港球迷學習下呢？當然佢都會同大家分享佢多年體育評述生涯嘅趣事。
到時活動會透過「香港失明人協進會」Facebook及賽馬會「開聲體」體育口述影像服務YouTube Channel作現場直播。記得Mark 實日子收睇!
【Subscribe賽馬會「開聲體」體育口述影像服務YouTube Channel】
https://bit.ly/3rxu4UO
#賽馬會開聲體體育口述影像服務
#香港賽馬會慈善信託基金 
#JCSportsProgrammeswithAudiodescriptionService
#體育口述影像
27
27
5次分享
讚好
回應
分享
0個回應
⁠
回應……
請按 Enter 鍵發佈。
"
221,HKBlindUnion,"
2月10日
  ·
【#點字兵兵 同大家拜年】#今次電子賀卡有埋口述影像 
農曆新年將至，我們特意製作以吉祥物點字兵兵作主題的電子賀年卡，並附有圖片的口述，為大家送上牛年祝福。歡迎大家轉發此電子賀年卡予親友，一同分享新春佳節的氣氛和祝福。
香港失明人協進會仝人祝大家牛年順境、身心康泰！
【點字兵兵新春賀年卡 - 口述影像版｜香港失明人協進會】
https://youtu.be/tchmnnhm7-A
#香港失明人協進會 #HongKongBlindUnion #新年快樂 #口述影像 ＃點字兵兵
【Subscribe埋香港失明人協進會YouTube Channel】
https://bit.ly/3a6oOlq
------------------------------
繼續支持協進會工作
https://www.hkbu.org.hk/tc/donation/one-time/index
19
19
1 次分享
讚好
回應
分享
0個回應
⁠
回應……
請按 Enter 鍵發佈。
"
222,HKBlindUnion,"
2月9日
  ·
【義工招募—視事急先鋒社區支援服務
】
香港失明人協進會的「視」事急先鋒社社區支援服務已經踏入第七年，係一項專為在社區居住，但缺乏地區或家庭支援的視障人士提供外出及家居支援的服務，而支援的範疇都相當貼心，包括長期病患者好有需要的陪診服務、行動不便視障人士需要的購物、外出辦事及家居支援服務等。
隨著人口老齡化，加上服務對象遍及全港，我們觀察到需要支援的視障人士數目有上升的趨勢，所以非常需要更多的義工加入我們的團隊，讓更多的視障人士可以受惠
。
如有興趣了解更多「視」事急先鋒社區支援服務或成為義工，可填寫以下連結參與義工訓練︰https://forms.gle/fpQE8KYemnbRwBKR7
日期: 2021年3月6日
時間: 14:00-16:00
活動方式: Zoom應用程式
(成功報名的參加者將在活動前3天內獲發活動連結)
備註:
1. 恆常的殘疾人士/長者社區支援服務需要輪候約兩年時間才可獲編配服務
2. 經訓練後的合資格義工每次可獲發義工津貼
想知你們的參與，可以如何幫到視障人士或者其他義工、家人有咩感受?不如我哋一齊睇下服務使用者及義工點講(按圖睇)!
＃香港失明人協進會 ＃HongKongBlindUnion #視事急先鋒社區支援服務 #義工招募
------------------------------
繼續支持協進會工作
https://www.hkbu.org.hk/tc/donation/one-time/index
31
31
3個回應
4次分享
讚好
回應
分享
3個回應
最相關
⁠
回應……
請按 Enter 鍵發佈。
Jetso Bear
1
讚好
 · 回覆 · 25星期
作者
"
223,HKBlindUnion,"
Jetso Bear 謝謝啊
讚好
 · 回覆 · 25星期
查看另 1 則回應
"
224,HKBlindUnion,"
2月8日
  ·
收到令人難過的消息，得悉我們的朋友《非常人物生活雜誌》主持郭立椿先生於２月２日因病與世長辭。香港失明人協進會對郭立椿先生的辭世深表哀悼，感激他過去努力關注殘疾人士生活，並在大氣電波中推動共融、呈現社會多元面貌，為締造美好社會出一分力。我們也曾都多次接受他的邀請，在其節目分享不同議題，亦表現視障人士不同才能，並就殘疾人士權利進行交流。
您的的聲音、您的歡笑聲一直在空氣中流動，印在我們的腦海之中，願您主懷安息，家人節哀順變、保重。
非常人物生活雜誌
2月7日
  ·
一個不幸的消息：郭立椿於２月２日因病與世長辭。他在過去十二年間，每個星期在空氣中陪伴大家，分享歡笑，是聽眾和港台同事的老朋友。若各位有想說給他或他家人的話，請在此寫下，我們會代為轉達。
83
83
9個回應
2次分享
讚好
回應
分享
9個回應
最相關
⁠
回應……
請按 Enter 鍵發佈。
Helen Tong
RIP! 我是他多年的聽眾！
1
讚好
 · 回覆 · 25星期
檢視另8則回應
"
225,HKBlindUnion,"
2月5日
  ·
新春活動｜阿恩廚房特別篇．步步糕升
疫情影響，唔可以同大家實體舉辦活動，不過我哋服務中心繼續有新意，今次《阿恩廚房》推出新年特別篇，鏡頭前同大家一齊整蘿蔔糕，同各位會員一齊互動傾吓偈，就算幾遠距離一樣可以交流!
即刻按以下連結收睇:⋯⋯ 查看更多
30
30
4次分享
讚好
回應
分享
0個回應
⁠
回應……
請按 Enter 鍵發佈。
"
226,HKBlindUnion,"
2月4日
  ·
【甚麼是足球
口述影像服務？外國發展成點?】
專訪海外伙伴團體 Alan March Sports Ltd︰https://youtu.be/yqaHibzcJ9Q
#口述影像 服務在歐洲廣泛應用於 #足球、#欖球 及 #板球 等賽事中，為 #視障人士 帶來刺激的觀賽體驗。「#開聲體資訊」邀請到英國的口述影像員 Bradley Hope 為大家簡單介紹足球口述影像服務的概況，以及是他所屬組織「Alan March Sports Ltd」的工作。⋯⋯ 查看更多
YOUTUBE.COM
開聲體資訊 ｜甚麼是足球口述影像服務？ - 海外伙伴團體 Alan March Sports Ltd [字幕：中文及英文]
32
32
5次分享
讚好
回應
分享
0個回應
⁠
回應……
請按 Enter 鍵發佈。
"
227,HKBlindUnion,"
2月3日
  ·
【
新年必備
】香港失明人協進會推出 #點字兵兵 新年look 賀年Stickers，歡迎大家下載拜年用! 
WhatsApp/ Telegram/ Signal 都用到！
下載方法如下︰
⋯⋯ 查看更多
27
27
1 次分享
讚好
回應
分享
0個回應
⁠
回應……
請按 Enter 鍵發佈。"
228,HKBlindUnion,"
2月2日
  ·
【聽日流動宣傳車活動最後一場！
】
今日我哋喺尖沙咀派發 #點字 書籤、#點字兵兵 揮春同公仔，唔少人都對點字——視障人士獨有文字感到興趣，包括會問吓視障人士點學點字、中文點字係點組成等，多謝大家支持！
#點字誕生 #打開視障人士知識寶庫 #與健視人士共享平等的教育權利 #一起感受文字的溫度與力量
聽日係最後一場，我哋港島區見
！
3/2/2021 (星期三)
時間：10:00-14:00
地點：銅鑼灣記利佐治街2號地下對出(近港鐵銅鑼灣站E出口對面)；
時間：14:30-18:00 
地點：灣仔軒尼詩道150號 (近修頓中心門口)
#香港失明人協進會 #HongKongBlindUnion
------------------------------
香港失明人協進會新春慈善義賣—揮春及利是封
網上認購︰https://bit.ly/2LlX2Ye
繼續支持協進會工作
https://www.hkbu.org.hk/tc/donation/one-time/index
42
42
2次分享
讚好
回應
分享
0個回應
⁠
回應……
請按 Enter 鍵發佈。
"
229,HKBlindUnion,"
2月1日
  ·
【「睇」育學院︱流動認識點字】
協進會將於2021年2月2日及2月3日舉行「睇」育學院點字流動宣傳車活動。
活動將以派發點字書籤、揮春和點字兵兵公仔為主，配合播放 #點字兵兵 卡通片，讓大家認識 #點字。
宣傳車時間表
:
2/2/2021 (星期二)
時間：10:00-18:00 
地點：尖沙咀海防道
3/2/2021 (星期三)
時間：10:00-14:00
地點：銅鑼灣記利佐治街2號地下對出(近港鐵銅鑼灣站E出口對面)；
時間：14:30-18:00 
地點：灣仔軒尼詩道150號 (近修頓中心門口)
歡迎大家一齊認識點字同帶可愛嘅點字兵兵返屋企回家，到時見!
#香港失明人協進會 #HongKongBlindUnion
圖片有三張流動點字宣傳車背面、側面樣子及兩隻可愛點字兵兵公仔。
------------------------------
香港失明人協進會新春慈善義賣—揮春及利是封
網上認購︰https://bit.ly/2LlX2Ye
繼續支持協進會工作
https://www.hkbu.org.hk/tc/donation/one-time/index
24
24
2次分享
讚好
回應
分享
0個回應
⁠
回應……
請按 Enter 鍵發佈。
"
230,HKBlindUnion,"
2月1日
  ·
【永遠懷念林嘉泰副署長】
香港失明人協進會對社會福利署副署長（服務）林嘉泰先生於一月三十日因病辭世深感惋惜，深切哀悼這位對社福界貢獻良多的好官員。
林嘉泰副署長公認為處事認真、上心，對不同的社會服務，由復康至長者各個範圍的內容與發展均相當熟悉，一向深得業界同工的敬重。感激他過去跟進康復及醫務社會服務的用心，在支援視障人士工作上有不少貢獻，對此本會向林副署長表示衷心的敬意。
本會對林副署長辭世深表哀悼，並向他的家人致以深切的慰問，願林副署長主懷安息，家人節哀。
117
117
9個回應
1 次分享
讚好
回應
分享
9個回應
最相關
⁠
回應……
請按 Enter 鍵發佈。
Tinnie Tang
RIP
1
讚好
 · 回覆 · 26星期
檢視另8則回應
"
231,HKBlindUnion," 曾在直播。
1月29日
  ·
賽馬會「開聲體」體育口述影像服務將請到著名體育評述員馬啟仁Keyman ，Keyman 會同大家分享佢多年體育評述生涯嘅趣事，又會想同大家探討唔同播放媒介嘅評述風格，佢最想係透過今次活動了解大家想要點樣嘅評述，等體育口述影像服務可以做得更好。
除咗「香港失明人協進會」Facebook之外，賽馬會開聲體YouTube Channel都會同步直播。
【訂閱賽馬會「開聲體」體育口述影像服務YouTube頻道】
http://bit.ly/3nxR1py
#賽馬會開聲體體育口述影像服務
#香港賽馬會慈善信託基金
#JCSportsProgrammeswithAudiodescriptionService
#體育口述影像
46
46
11個回應
9次分享
讚好
回應
分享
11個回應
最相關
⁠
回應……
請按 Enter 鍵發佈。
"
232,HKBlindUnion,"
  · 20:19
歡迎大家隨便發問
讚好
 · 回覆 · 27星期
檢視另9則回應
"
233,HKBlindUnion,"
1月27日
  ·
【今個星期五晚上8:30 約定大家！
網上體育清談節目 Keyman Show】
賽馬會「開聲體」體育口述影像服務將於1月29日晚上8:30至9:30舉辦網上體育清談節目，今次我哋請到著名體育評述員馬啟仁Keyman ，Keyman 將會同大家分享佢多年體育評述生涯嘅趣事，又會想同大家探討唔同播放媒介嘅評述風格，佢最想係透過今次活動了解大家想要點樣嘅評述，等體育口述影像服務可以做得更好。⋯⋯ 查看更多
43
43
8次分享
讚好
回應
分享
0個回應
⁠
回應……
請按 Enter 鍵發佈。
"
234,HKBlindUnion,"
1月26日
  ·
【視障人士資訊科技經驗分享
】
協進會網頁上載不少與資訊科技相關的錄音，由我們視障同事製作，希望能夠透過經驗分享，幫助其他視障人士處理日常遇到的困難，例如︰如何更新個別應用程式到最新版本、Zoom參加會議、在通知中心接收YouTube訂閱頻道通知等等，歡迎大家按以下連結收聽
視障人士資訊科技經驗分享
i⋯⋯ 查看更多
45
45
9次分享
讚好
回應
分享
1 個回應
最相關
⁠
回應……
請按 Enter 鍵發佈。"
235,HKBlindUnion,"
1月25日
  ·
【視障球迷睇波記．國賓開你波】
https://www.youtube.com/watch?v=geABSe8QzV0&t=150s
視障人士都會睇波? 今次賽馬會「開聲體」體育口述影像服務為大家介紹呢位視障忠實球迷吳國賓，同你開波，講吓自己故事︰70年代開始愛上睇波嘅國賓，同你講吓最中意邊位講波佬，第一次睇波係點!一齊了解吓視障人士點樣欣賞賽事，亦了解吓賽馬會「開聲體」體育口述影像服務！
【訂閱賽馬會「開聲體」體育口述影像服務YouTube頻道】
http://bit.ly/3nxR1py
【網上體育清談節目 Keyman Show】
1月29日晚上8:30約定大家網上見!
#賽馬會開聲體體育口述影像服務
#香港賽馬會慈善信託基金 
#JCSportsProgrammeswithAudiodescriptionService
#體育口述影像
YOUTUBE.COM
賽馬會開聲體｜視障球迷睇波記．國賓開你波
#視障人士 #足球 #賽馬會開聲體體育口述影像服務視障人士都會睇波? 今次賽馬會「開聲體」體育口述影像服務為大家介紹呢位視障忠實球迷吳國賓，同你開波，講吓自己故事︰70年代開始愛上睇波嘅國賓，同你講吓最中意邊位講...
30
30
2次分享
讚好
回應
分享
0個回應
⁠
回應……
請按 Enter 鍵發佈。
"
236,HKBlindUnion,"
1月22日
  ·
兩位視障人士講述自己的故事，由喜愛睇波到無障礙出行，與你笑談如何以樂觀態度的面對人生風浪。
//有雙目失明的足球迷，透過口述影像，與健全人士一起分享「睇波」的樂趣。亦有童年意外失明的老友記，活用智能手機的室內導航系統，四處闖蕩。// 
了解更多「賽馬會智能逍遙行計劃」︰https://scw.hkbu.org.hk/ 
了解更多「賽馬會「開聲體」體育口述影像服務」︰https://bit.ly/35ZYG9n 
#香港失明人協進會 #HongKongBlindUnion #視障球迷 #體育口述影像 #室內導航 
完整報導︰《無耆不有——看見看不見》https://programme.tvb.com/....../rev....../episode/20210116/
------------------------------
香港失明人協進會新春慈善義賣—揮春及利是封
網上認購︰https://bit.ly/2LlX2Ye
繼續支持協進會工作
https://www.hkbu.org.hk/tc/donation/one-time/index
38
38
7次分享
讚好
回應
分享
0個回應
⁠
回應……
請按 Enter 鍵發佈。
"
237,HKBlindUnion,"
1月20日
  ·
【為家長、小朋友而設的網上活動
】
疫情下大家未能現場聚首參加活動，不過利用網上活動都可以玩得好開心，大人、小朋友齊齊有得參與，好似之前聖誕特備節目，就同家長一齊整擴香石，既實用又可以為屋企增添氣氛；當然又同小朋友製作心意卡，好靚架
!
#HongKongBlindUnion #香港失明人協進會 
------------------------------
香港失明人協進會新春慈善義賣—揮春及利是封
網上認購︰https://bit.ly/2LlX2Ye
繼續支持協進會工作
https://www.hkbu.org.hk/tc/donation/one-time/index
47
47
1 次分享
讚好
回應
分享
0個回應
⁠
回應……
請按 Enter 鍵發佈。
"
238,HKBlindUnion,"
1月19日
  ·
【為殘疾人士就業行多步
】
協進會常務秘書石建莊(Jess Shek)早前參與PurpleSpace舉辦的分享會，講及殘疾人士就業及自己搵工經驗，她認為失明不能否定她的能力與未來發展，也鼓勵大家打破對殘疾人士工作能力的誤解。
Jess憶述過去求職時，曾被HR經理質疑聘請她後是否會減低部門的工作效率，她便以過去的工作經驗及使用輔助工具應付日常工作來說服對方聘請自己。事實上Jess入職後也表現理想，當她再轉工時，該HR經理更明言將來再有任何僱主質疑其能力時，也可以隨時與他聯絡，並會向對方說明她的工作能力。
英文全文可到此閱讀︰
A 3-minute sharing
http://wbuap.org/wp-content/uploads/2021/01/East-Wind-32.pdf
#HongKongBlindUnion #香港失明人協進會 #殘疾就業 #disability 
------------------------------
香港失明人協進會新春慈善義賣—揮春及利是封
網上認購︰https://bit.ly/2LlX2Ye
繼續支持協進會工作
https://www.hkbu.org.hk/tc/donation/one-time/index
29
29
6次分享
讚好
回應
分享
0個回應
⁠
回應……
請按 Enter 鍵發佈。
"
239,HKBlindUnion,"
1月17日
  ·
【記得收聽商台《同途有心人》】
賽馬會「開聲體」體育口述影像服務同事阿君、視障球迷Alex及著名足球評述員李德能接受商台881《同途有心人》訪問，講吓計劃內容、過去帶視障人士睇波經驗，視障人士實地睇波又有幾興奮….陣間11點記得扭開電台收聽!
【訂閱賽馬會「開聲體」體育口述影像服務YouTube頻道】
http://bit.ly/3nxR1py
#賽馬會開聲體體育口述影像服務
#香港賽馬會慈善信託基金
#JCSportsProgrammeswithAudiodescriptionService
#體育口述影像
46
46
1 個回應
讚好
回應
分享
1 個回應
最相關
⁠
回應……
請按 Enter 鍵發佈。
Jetso Bear
1
讚好
 · 回覆 · 28星期
"
240,HKBlindUnion,"
1月16日
  ·
【網上體育清談節目 Keyman Show】
賽馬會「開聲體」體育口述影像服務將於1月29日晚上8:30至9:30舉辦網上體育清談節目，今次我哋請到著名體育評述員馬啟仁Keyman ，Keyman 將會同大家分享佢多年體育評述生涯嘅趣事，又會想同大家探討唔同播放媒介嘅評述風格，佢最想係透過今次活動了解大家想要點樣嘅評述，等體育口述影像服務可以做得更好。
到時活動會透過「香港失明人協進會」Facebook及賽馬會「開聲體」體育口述影像服務YouTube Channel作現場直播。記得Mark 實日子收睇!⋯⋯ 查看更多
23
23
3次分享
讚好
回應
分享
0個回應
⁠
回應……
請按 Enter 鍵發佈。
"
241,HKBlindUnion,"
1月15日
  ·
【疫情下無視殘疾人士需要 政府一再冷漠回應】
政府在防疫抗疫基金下再次推出美容院、按摩院資助計劃，1月18日至29日接受申請。一如以往津貼計劃只著重僱主部分，未有對打工仔提供實際津貼或任何援助。
協進會過去多次就「保就業」計劃未能支援從事散工及自僱的殘疾人士發聲，但政府漠視訴求，令人失望。現時按摩院仍開業無期，不少視障按摩師對前景感憂慮，過去多次停業，津貼支援一直未能對準受影響人士，生活捉襟見肘卻苦無支援。⋯⋯ 查看更多
91
91
27次分享
讚好
回應
分享
0個回應
⁠
回應……
請按 Enter 鍵發佈。
"
