,page,raw_data
82,CoachingDot,"
2020年9月21日
  ·
大山不移目光轉－－發現潛能
峰高山闊，前無去路？試試將眼珠往右稍移
若你希望協助他人想出解難方案，對方卻始終聚焦於困難，可以如何談下去？
當你能表達同理心，對方已能感到認同和支持！己經不錯。大山卻仍屹立眼前。下一步？
近日，被教練者談到跟家人相處之掙扎，既認為有關心父母之責任，又難以接受父母的某些價值觀。見面？怕衝突；疏離？又於心有愧。
Coaching進行了30分鐘左右，被教練者說：成長以來，父母也是傳統的，很少欣賞，因而自己也覺得很難跟他們溝通。
記起對方也是教練，並學習了其他的領導和溝通技巧，便問他：你覺得這些技巧可以用在你跟家人溝通上嗎？
起初，被教練者仍未能答得上。直覺使然，又問：我見你也修讀了好些相關學問，我猜想，你大概也是喜歡這些溝通技巧的，你覺得這些技巧的實用性怎樣？
這次，他想起了一些工作上的實例，語氣也變得有力，接著，他更想起了兩個可以實際操作的方案，以改善自己和父母的相處。
有時，我們習慣將眼珠鎖定於問題上，問題繼而被放大。只是，若能稍移玉步，角度轉，高度變，風光或有不同──尤其是當雙眸能回到自身的能力和資源上！
作為專業教練，責任之一便是讓客戶發現和欣賞自己的潛能，繼而從中找出更多的可能性！
#鄺頌安
#國際教練協會認證精粹教練
#事業教練
#十大再生勇士
#在職達人
#親子溝通
#發現潛能
#COACHING
5
5
2次分享
讚好
回應
分享
0個回應
⁠
回應……
請按 Enter 鍵發佈。
"
83,CoachingDot,"
2020年9月8日
  ·
重拾
疫情下，很多事停下了，只是，也多了一個機會讓自己拾回那放下多年的目標：學`習倉頡。
為了學倉頡，十六年前買了一本書，翻開第一頁就是一堆的字碼，當初的熱情瞬間消失，放在書櫃，甚至變成視障，將其捐了，我也没想過重啟學習的計劃。只是，突如其來的疫情，生活多了空閒的時間，除了少量的工作，又想起了那些字碼……
從26個字根，再到上百個輔助字形，盡量每天花上數小時學習和打新聞，總會得自己打得很慢，若想將它變成其中一項工作能力更是天開異想，不如選擇放棄， 。只是，少許的進步，又能重啟動力，讓我繼續堅持，就像今天用倉頡打這篇文章，儘管很慢，仍要查字典，但也很滿足，因我没有選擇放棄，而是迎難而上，堅持到底，保持意向，我笑了！因做到了！
其實，教練學就是生活的態度，感恩我是教練！邁向目標的旅途上，總有很多障礙讓自己卻步，內心的爭扎總能給自己一個很好的理由選擇放棄，若能找出勇气面對自己的脆弱面，好好互相認識，最後，就能作出最令自己信服的決定。 
有點累，但文章完成了！這就是我最初的意向，用倉頡寫出一個達成目標的旅程！
#我是教練張賜豪#豪仔教練#堅持意向#十大再生勇士#The Coaching DOT #生命教練#Life Coach  #目標教練 #PURPOSE Coach 
#CoachARJack
4
4
讚好
回應
分享
0個回應
⁠
回應……
請按 Enter 鍵發佈。
"
84,CoachingDot,"
2020年9月8日
  ·
60分鐘環遊世界 下
老友共聚，喝茶吹水，實為樂事。道別以後，又曾否感到一絲空虛？若希望對話帶來一點啟發，或許，話題就要有個焦點！怎樣的交談，才能讓人長遠獲益？
前文提及，一位客戶習慣在話題之間來個快閃轉移，以致啟導對話難以推展。雖在首次對話中，透過適切提問，對方已有所察覺，並作出微調。但在第二節啟導中，他再次從工作談到興趣，由讀書說到友誼。
教練啟導並非閒話家常，我便柔聲問：我可以給你一點回饋嗎？取得同意後，我說：我發覺，你習慣了經常轉換話題，你知道嗎？
他承認後，我又問：你覺得這習慣會怎樣影響你？⋯⋯ 查看更多
5
5
5次分享
讚好
回應
分享
0個回應
⁠
回應……
請按 Enter 鍵發佈。
"
85,CoachingDot,"
2020年9月3日
  ·
60分鐘環遊世界（上）
環遊世界，美景盡收眼簾。但走馬看花，又能細味多少人與情呢？
教練啟導絕非閒話家常，乃是聚焦、具方向和目標的對話。若將此心態放進日常交談，我們的耳朵便能帶給說話者好些祝福。
「我媽媽近日身體好像差了……其實，在這公司，需要穿製服上班，我並不喜歡……究竟我應否繼續進修呢……」接受教練啟導時，某位老師只要想到事件之間的一絲連繫，便不知不覺地來個話題轉移。⋯⋯ 查看更多
5
5
7次分享
讚好
回應
分享
0個回應
⁠
回應……
請按 Enter 鍵發佈。"
86,CoachingDot,"視障教練
國際教練協會（IAC）認證教練及香港分會會長
#目標 #障礙 #承擔 #視障教練 #CoachMerrick
3
3
1 次分享
讚好
回應
分享
0個回應
⁠
回應……
請按 Enter 鍵發佈。
"
87,CoachingDot,"
2020年8月26日
  ·
《導航》（上）
我在視障界有一個別號是“地圖王”，在很多導航apps都沒有視障友善設計的今天，我經常收到視障朋友的電話，向我腦海中的地圖求救。
我記憶路線的方法，不是逐條路線去記，而是背誦整個地區（例如整個中環金融區）的地圖。驀然回首，教練啟導又何嘗不是在繪製一張地圖？我們除了要知道目前的狀況（起點）及最終目標（終點）在那裡，正如國際教練協會（IAC）所言，是要探索可能性，也就是在描繪主要路線的同時，不忘考慮其他分支。
更重要的是，繪製這張地圖的人，不是教練或客戶自己，而是一起做的。曾經有一位客戶，其啟導的主題是如何成為一個好的攀山領隊，試想我沒有攀山經驗，怎樣繪這張地圖？於是我詳細詢問他對攀山隊長的想像，他認為隊長的職能等，慢慢定位了目標（終點），之後便按照他現有的處境（起點）和他一起釐定行動方向。相信若非有這種一起繪製地圖的心志，我不可能在這個跟我個人毫不相干的話題與他同行。
何睿知
"
88,CoachingDot,"視障教練
國際教練協會（IAC）認證教練及香港分會會長
#目標 #地圖 #視障教練 #CoachMerrick
4
4
2次分享
讚好
回應
分享
0個回應
⁠
回應……
請按 Enter 鍵發佈。
"
89,CoachingDot,"
2020年8月14日
  ·
榴槤飄香
遇見它，有人垂涎三呎，有人掩鼻搖頭。榴連是也！愛好者，大快朵頤後，或許還會一口香氣地向人推介呢！
創意無窮的酒店推出了榴連自助餐，若你是榴連控，即使收費$700，也會慷慨解囊，滿足身心。你甚至熱情請客，與友同樂。
在教練對話中，一不留神，教練便會犯錯，作出無效行為，教練和被教練者的信任定必破損，被教練者也因而無法獲得啟導。誠然，這些無效行為也會影響我們與他人的日常溝通，故不防參考一下。無效行為眾多，稍稍舉例如下：
A強加意見
B誘導被教練者執行教練認為對被教練者有益的事情
C重複一些說話，以致被教練者同意或讓步。
當某教練深信「全力工作、追趕目標，才是王道」，卻遇上「及時行樂，甚少定下短中長期目標」的被教練者，情況怎樣？
若上朮無效行為逐一浮現，他或會先批判在心，再陳述內心的觀點。又或者，會巧妙地提出是非題：「「你認為列出工作清單，並放進你的時間表，是否對你有幫助？」無效行為C，大概不用多說吧。
聽罷，被教練者會有何感受？
若然朋友應邀付席，坐在酒店軟綿綿的沙發時，才發現那是一場榴槤盛宴。
看著你吃得津津有味，臭到教他時刻想吐的果香，除了在茶啡檸水之間作個選擇外，怹僅餘的選項就是離席。
#鄺頌安
#國際教練協會認證精粹教練
#CMC
#事業教練
#十大再甡勇士
#溝通技巧
5
5
1 個回應
9次分享
讚好
回應
分享
1 個回應
最相關
⁠
回應……
請按 Enter 鍵發佈。
信能看見
這「美食」也實在不是人人喜愛呢!
讚好
 · 回覆 · 50星期
"
90,CoachingDot,"
2020年8月3日
  ·
人夾人
無論是交友或工作，我們總會尋找跟自己性格或做事方式相匹配的人。林林種種的性格測試於是應運而生。到底這種人夾人的狀況，在教練專業又是怎樣一回事呢？
我曾有一位客戶，他本身是教練學員。他訴說自己的思想不敏捷，發問也不是“拳拳到肉”，覺得自己比不上同儕。經過一番探索，最後他發現自己的善解人意和懂得在適當時候給予受教者鼓勵和支持，才是他在教練啟導中最能發揮的與眾不同的特質。
正如有人是百米飛人，有人是馬拉松高手。教練自身性格的差異，使各人得以在不同的領域大放異彩。如果看到這篇文章的你，也如我的客戶那樣擔心自己的性格是否適合做一位教練，或者自己的性格會否能遇上一位好教練？那麼請你放心，無論教練或客戶，總有性格或特質比較配合或比較不不合的時候，就如我是相對理性的人，在遇上屬於思考型的客戶時，經常有意想不到的教練效果。但究其根本，是雙方能否誠實地面對這些差異，這樣才能凸顯教練的專業，也能提升啟導的效果。
何睿知
"
91,CoachingDot,"視障教練
國際教練協會（IAC）認證教練及香港分會會長
#教練啟導 #視障教練 #Coaching #CoachMerrick
5
5
3次分享
讚好
回應
分享
0個回應
⁠
回應……
請按 Enter 鍵發佈。
"
92,CoachingDot,"
2020年7月28日
  ·
教練背後的男人
「好。分享的時間也差不多啦。』我拿起咪說。
「是交換拍擋的時間了。你們可以尋找另一組員，分享剛才的學習體驗。』另一視障教練接著說。
「如果沒問題，請大家跟另一組員開始分享吧。』等了數秒，我高聲道。
於是，現場重新響起說說笑笑的聲音，視障的我正覺得滿意，以為那次培訓的參與者都乖乖按照指示，另覓拍擋，重新分享學習所得。
「他們其實沒有移動，只是繼續跟身邊的同事分享。』背後，磁性的男聲低聲道。他是本社企創辦人之一，亦是教授本人教練技巧的導師，如今，也是自己提供培訓服務的最佳支援。
聽罷，我們兩位視障教練和這位導師輕聲商議了幾句，便微調當刻的培訓環節。
誠然，單靠兩位視障教練處理整個培訓，絕非「不可能的任務』──只是，需要較多的溝通和配套而矣。
我們名為"
93,CoachingDot,"，當中D代表Diversity，正是與不同人士的共融。個人認為，這樣的合作亦體驗了國際教練協會中的九大精粹之二：發現潛能（精粹二）和發現可能性（精粹八）。
作為視障教練，當同事能提供適切的資訊（如：參與者的即時反應），自己就能作出更準確的判斷和行動，集中注意力去提供培訓，讓客戶獲取更大的學習成效。
感恩，在工作上，遇到能彼此配搭和支援的同事！
#鄺頌安
#國際教練協會認證精粹教練
#事業教練
#十大再甡勇士
3
3
2個回應
10次分享
讚好
回應
分享
2個回應
最相關
⁠
回應……
請按 Enter 鍵發佈。
看見潛能
若能彼此配搭，效果應是１加１多於２呢！
1
讚好
 · 回覆 · 1年
查看另 1 則回應
"
94,CoachingDot,"
2020年7月22日
  ·
每個神經元透過突觸間隙（synaptic gap）連結數千個神經元，產生上萬億個連結，負責處理大腦內部溝通與外在行為。
《心理韌性──重建挫折復原力的132個強效練習大全》。琳達．格拉翰著
日本科學家以全球第四快的超級電腦來模擬人腦，結果發現，它需要四十分鐘才能模擬人腦一秒鐘的活動。
你的孩子擁有一個比超級電腦還要精密不知多少倍的腦袋。包含有10的11次方個神經元，是銀河系繁星數目的總和，每一個神經元細胞長出多達2萬個樹幹狀的樹突(Dendrite)，樹突主要是儲存和接收其他細胞所發出的訊息。⋯⋯ 查看更多
3
3
5次分享
讚好
回應
分享
0個回應
⁠
回應……
請按 Enter 鍵發佈。
"
95,CoachingDot,"
2020年7月16日
  ·
司機大哥好專一：
「早晨，新x路新x大廈。謝謝。』說罷，我閉目而坐。隆一聲，引擎啟動。車往前走。
「前邊右轉呀。謝謝。』太太補上一句。一秒後，我的身子往右一拋。心忖：遲了一步，又走錯路──左轉了。
「往新x大廈，不是就只這一條路嗎？』司機大哥不在意地說。
誠然，的士司機是專業，對道路狀況甚有認識。只是，當天之目的地是本人經常前往的老地方，怎樣走，拐少幾個彎，那條路，較少交通燈，我瞭如指掌。婒結果，一如所料，跳標多一次，秒針也多走幾個圈了。⋯⋯ 查看更多
9
9
4個回應
7次分享
讚好
回應
分享
4個回應
最相關
⁠
回應……
請按 Enter 鍵發佈。
信能看見
Ｂ只是,要放下自己想法,也是常需練習的功課.不知你們有否同感呢?
讚好
 · 回覆 · 1年
檢視另2則回應
"
96,CoachingDot,"
2020年7月10日
  ·
《剝洋蔥》
有烹飪經驗的人都知道，如果在剝洋蔥時不保護眼睛，唯一的下場是會眼淚直流，將好玩的下廚變成莎翁的四大悲劇之一。
剝洋蔥是學習當教練的必修課，意思是提問需要層層深入，找出客戶的內在動機和想法。我在大學主修社會科學，查根問底的功夫本應手到拿來。那知在當上教練的初期，我已發現自己剝洋蔥的技巧似乎出了問題，彷彿用盡力氣，也無法翻出客戶的內心想法。⋯⋯ 查看更多
1
1
3次分享
讚好
回應
分享
0個回應
⁠
回應……
請按 Enter 鍵發佈。
"
97,CoachingDot,"
2020年7月5日
  ·
飛翔
一首歌曲，一些片段，一場培訓，一起分享總結了這三年以來的合作與經歷，每次聽到這些老師開心、滿足和感動的笑聲都是自己和其他團隊成員的最大回報，喜歡教練和培訓的工作也因為這個原因：察覺轉變，察覺滿足。
這三年來，忘記了花上了多少個夜晚討論培訓細節與估計受眾的反應，一群人不斷在表達、回應和調校，每一次晚上的會議和回憶都是超時和疲倦的身軀，過程雖然疲倦，但每次聽到老師們的積極回應總覺得一切都是值得的，這一份滿足感讓我們同行三年。也因為這三年的經歷，自己也在教練和培訓的工作上進步不少，甚至期望一輩子也能帶著這份滿足工作，繼續尋求和尋找那進步的空間。⋯⋯ 查看更多
6
6
1 次分享
讚好
回應
分享
0個回應
⁠
回應……
請按 Enter 鍵發佈。"
98,CoachingDot,"
2020年7月10日
  ·
《剝洋蔥》
有烹飪經驗的人都知道，如果在剝洋蔥時不保護眼睛，唯一的下場是會眼淚直流，將好玩的下廚變成莎翁的四大悲劇之一。
剝洋蔥是學習當教練的必修課，意思是提問需要層層深入，找出客戶的內在動機和想法。我在大學主修社會科學，查根問底的功夫本應手到拿來。那知在當上教練的初期，我已發現自己剝洋蔥的技巧似乎出了問題，彷彿用盡力氣，也無法翻出客戶的內心想法。
教練式提問千變萬化，之後我也沒再深究自己的失敗，改以其他教練技巧彌補。忠於在一次教練督導中，我向一位前輩提出了對剝洋蔥理論的質疑。
前輩只問了一個問題：你認為在剝洋蔥前先要做什麼？這個提問簡直是撥雲見日。原來剝洋蔥只是一個過程，何況如果彼此信任不足，客戶都不相信你跟他在同一條船，怎會跟你傾心吐意？沒有信任作為鋪墊，沒有對自己潛能的肯定，沒有對前景的雀躍，而貿然剝這個洋蔥，結果你涕淚縱橫（或弄得客戶涕淚縱橫），而洋蔥的外皮仍在。
何睿知
"
99,CoachingDot," 視障教練
國際教練協會（IAC）認證教練及香港分會會長
#提問 #信任 #教練對話 #視障教練 #CoachMerrick
1
1
3次分享
讚好
回應
分享
0個回應
⁠
回應……
請按 Enter 鍵發佈。
"
100,CoachingDot,"
2020年7月5日
  ·
飛翔
一首歌曲，一些片段，一場培訓，一起分享總結了這三年以來的合作與經歷，每次聽到這些老師開心、滿足和感動的笑聲都是自己和其他團隊成員的最大回報，喜歡教練和培訓的工作也因為這個原因：察覺轉變，察覺滿足。
這三年來，忘記了花上了多少個夜晚討論培訓細節與估計受眾的反應，一群人不斷在表達、回應和調校，每一次晚上的會議和回憶都是超時和疲倦的身軀，過程雖然疲倦，但每次聽到老師們的積極回應總覺得一切都是值得的，這一份滿足感讓我們同行三年。也因為這三年的經歷，自己也在教練和培訓的工作上進步不少，甚至期望一輩子也能帶著這份滿足工作，繼續尋求和尋找那進步的空間。
一次服務的階段性總結，不知是終點還是起點，但我們的關係已經超越了服務提供者和客戶的關係，只願能有機會繼續同行、發現、進步和飛翔！
#張賜豪教練 #豪仔教練 #IAC Certified Masteries Coach #十大再生勇士 #The Coaching DOT
6
6
1 次分享
讚好
回應
分享
0個回應
⁠
回應……
請按 Enter 鍵發佈。
"
101,CoachingDot,"
2020年7月4日
  ·
我的世界
雙眸和雙耳的世界都帶著缺陷時，你會有何想法？我卻緊握著那一絲的空間創造了這一獨特的，僅屬於我的路！
一顆教練心讓我把好奇的聆聽技巧融入到生活的每個時刻，地鐵車廂內，仿似一個路人甲，只等著到站的時刻，然而周圍的人卻不知道我在用聆聽觀察著他們：疫情前的親子互動，一位母親指出女兒的毛病，再用自己圖特的母親腔調教育女兒，女兒層嘗試反駁卻又被母親弄得沉寂下來……也有情侶緊握雙手，用只屬於他們的愛情聲調交流，生活的每一刻都變得甜蜜和有趣……遇上疫情，每個乘客都戴著口罩，仿佛溝通的機會也少了，樂富至觀塘的車廂內是一種寧靜，直至兩個女士進入車廂，用他們獨特的方言溝通，才感到生活的趣味，即使自己聽不懂，也享受這種聆聽的樂趣。
教練的身份和這五年的經歷讓我享受每一次的聆聽與觀察，讓我把自己的能力繼續升華。一個晚上讓我經歷了生活裡車廂的世界，再把這些經歷融入自己喜歡的演講和coaching，活動中也認識了新的coachee朋友，或許未來還有更多的教練對話練習機會，真讓我期待！儘管回到家中已是近十一點的時間，身體感到疲倦無力，自己也滿足了，因這就是我的世界，儘管帶著各種身體缺陷，仍然享受感覺世界！我就是這麼一個人——豪仔教練！
#張賜豪教練 #豪仔教練 #感受生活 #生活中感受，感受中生活 #有限生命，無限可能 #十大再生勇士 #The Coaching DOT #香港教練文化協會 #視障教練的聆聽世界
10
10
5個回應
1 次分享
讚好
回應
分享
5個回應
最相關
⁠
回應……
請按 Enter 鍵發佈。
Ada So
謝謝你分享
1
讚好
 · 回覆 · 1年
2個回覆
查看另 1 則回應
"
102,CoachingDot,"
2020年7月2日
  ·
《里程碑》
前天是眼科複診的日子，醫生為我量度眼壓，檢查視力，喜見一切如常。作為多年的青光眼患者，視覺沒有惡化已屬萬幸。
眼睛需要check up，在教練啟導中原來也有check，不過這是check in。教練經常需要和客戶確認啟導的路向是否正確，所確立的目標是否彼此有共識，尤其在一些歷經數月甚至數年的啟導，check in猶如一塊塊里程碑，讓彼此能因所達到的成果而高興，為未完成的目標訂立進一步更明確的行動方向。
Check in也如同指示牌，讓教練和客戶及早糾正錯誤的路線和期望。複診當天，雖然視力如常，但醫生卻發現我有幾條睫毛倒生而需立即拔出。在初期的教練生涯，曾有一位客戶一開始跟我訴說他的人生目標，讓我以為那是一次與個人發展有關的啟導，那知後來他跟我說，原來他只是想找一個聆聽者，我不斷深入的提問讓他難以招架。回想起來，如果我在過程中懂得check in，啟導的效果應事半功倍。
何睿知
"
103,CoachingDot,"視障教練
國際教練協會（IAC）認證教練及香港分會會長
#視障教練 #CoachMerrick
6
6
1 次分享
讚好
回應
分享
0個回應
⁠
回應……
請按 Enter 鍵發佈。
"
104,CoachingDot,"
2020年6月26日
  ·
文章名稱：
講咁多次都唔知！！！
──如何 給予意見
文：教練鄺頌安
「剛才你說到一些研究和數字時，你知道小學生的反應怎樣嗎？』從事企業教練多年、本社企創辦人之一跟我說。聽罷，我心一沉。那天，以「感恩』為題，我向小一和小二學生發表了短講。那是本社企「欣賞生命』計劃的活動。
我說不知。數分鐘前，她客觀地指出，我在講座中的一些有效行為。那一刻，雖有點緊張，也期待對方告訴我一些可改善的地方。
那天下午，講座結束後，我們坐在小學附近的石椅上，剛剛放學的小學生，嘻嘻哈哈地走過。
「當時，他們都變得不太專心。』我點點頭。她又笑了笑，語氣平和地說：「其實，在預備過程，我已跟你提及這點。』
我又點點頭，進入沉思。那回饋就如一道電流，猛力衝擊腦袋，餘震仍在！
作為視障人士，出席生命教育講座不下半百。每場結束，老師，以致校長，均會大加欣賞，繼而學生亦會極力拍掌！慢慢，就自我感覺良好，以為自己是講演達人，也無甚動力自我提升！
感恩，講座後，那專業教練能給予一個客觀回饋，一如鏡子，讓我看清自己的不足！同時，若對方早在預備講座時，便已封殺我的想法，當天，我便無法碰上那口小釘子，也不能有此深切反醒！
「能夠按照事實，給予客觀的回饋』、「尊重同事想法，容許嘗試中學習』，我想，那就是教練式的領導吧！
1
1
4個回應
5次分享
讚好
回應
分享
4個回應
最相關
⁠
回應……
請按 Enter 鍵發佈。
信能看見
有時,自我檢討實在未必可以如此客觀呢.
1
讚好
 · 回覆 · 1年
檢視另2則回應
"
105,CoachingDot,"
2020年6月22日
  ·
【一位教練的自我修煉】
斯坦尼斯拉夫斯基是著名的俄國演員，導演及戲劇教育家，他最為知名的代表作莫過於在周星馳的電影《喜劇之王》所介紹的《演員的自我修養》，要成為一位真正的演員需要經過歷煉，就好像周星馳在喜劇之王內的角色，即使是飾演一位茄哩啡，得一句對白，他也非常認真地對待，珍惜每一個演出的機會，做好一位演員的本份....
同樣地，要成為一位出色的專業教練，也需要不斷的自我磨練和修煉。皆因一位專業教練，每次要面對的對手是不同的人，他們擁有不同的性格和心態，背負著不同的挑戰和背景，每一場對話，沒有事先安排的對白，也不能 NG 再來，只能一 Take 過，因此，作為一位教練需要不停的自我修煉，才能達至爐火純清的境界...⋯⋯ 查看更多
10
10
1 個回應
2次分享
讚好
回應
分享
1 個回應
最相關
⁠
回應……
請按 Enter 鍵發佈。
作者
"
106,CoachingDot,"
最近替一位在職家長啟導，也有此同感。總發現尚有進步空間。by頌安 Isaac
讚好
 · 回覆 · 1年
"
107,CoachingDot,"
2020年6月9日
  ·
【搞盡腦汁】
「你期望這個環節後，參加者會得到什麼？』
「你估計，這個活動裡，參加者會有何回應？』
「這部份跟前一部份有何關連？』⋯⋯ 查看更多
10
10
6次分享
讚好
回應
分享
0個回應
⁠
回應……
請按 Enter 鍵發佈。
"
108,CoachingDot,"
2020年5月29日
  ·
熱愛寫作，編劇，到成為一位專業教練，他用生命見證人的無限可能性，他的視力雖然受到限制，但他的生命絕對沒有限制。
上星期我們社企的專業教練鄺仲安接受了星島日報的訪問，安仔不單分享了他的生命點滴，更加分享了他成為專業教練的心路歷程，他透過自身的經歷，啟發別人，熱愛生命，實現人的無限可能性...
訪問全文：https://bit.ly/2Xio865
15
15
5次分享
讚好
回應
分享
0個回應
⁠
回應……
請按 Enter 鍵發佈。"
109,CoachingDot,"
2020年5月29日
  ·
熱愛寫作，編劇，到成為一位專業教練，他用生命見證人的無限可能性，他的視力雖然受到限制，但他的生命絕對沒有限制。
上星期我們社企的專業教練鄺仲安接受了星島日報的訪問，安仔不單分享了他的生命點滴，更加分享了他成為專業教練的心路歷程，他透過自身的經歷，啟發別人，熱愛生命，實現人的無限可能性...
訪問全文：https://bit.ly/2Xio865
15
15
5次分享
讚好
回應
分享
0個回應
⁠
回應……
請按 Enter 鍵發佈。
"
110,CoachingDot,"
2020年1月27日
  ·
我們的社企服務小學生：「欣賞生命」教練啓導計劃。感謝白田天主教小學六年級同學的參與，期待可以服務更多小學生，為他們的成長加油。
https://news.now.com/mobile/local/player?newsId=378251
NEWS.NOW.COM
社企訓練視障人士成為人生教練　盼助人自助
【Now新聞台】視障人士看不到但聽得見，一班視障人士接受培訓後到學校擔任導師，教學生如何面對逆境。
4
4
5次分享
讚好
回應
分享
0個回應
⁠
回應……
請按 Enter 鍵發佈。
"
111,CoachingDot,"
2019年11月13日
  ·
「感恩的分享」
頌安教練向8班小一和小二的同學共計超過二百人，表達視障不但沒有為他的人生帶來沮喪，反而在學習點字的過程中，發現了中文字的音韻，從而令他也開始為音樂填詞。頌安教練衷心的熱誠與感恩的心態感動了學生們，他們不但有機會去捉摸點字的兒童故事書籍，也向自己的老師當場舉手表達感恩，並且答應回家後向自己的爸媽及兄弟姊妹表示「感恩」。一個小小的對話，或許是以後人生的一個不忘的座右銘。
10
10
8次分享
讚好
回應
分享
0個回應
⁠
回應……
請按 Enter 鍵發佈。
"
112,CoachingDot,"
2019年9月8日
  ·
新的學年，很高興修女及老師們繼續支持 Coaching Dot 的工作！
昨天 Coaching Dot 的教練團隊為學校舉行團隊願景(Vision)構建工作坊，很高興各人能毫無保留，各抒己見，為團隊的未來，說出心底話。一個真正的溝通平台，是能容納不同的意見，讓大家有一個「被聆聽」的空間，表達心裡的感受和想法；這裡沒有對與錯，好與壞，只有大家願意「真正聆聽對方」，對話才有意義，溝通才具意思。很欣賞大家能包容不同的聲音，讓「對話」打開溝通的空間，展開深入的探索，尋找出路。昨天，大家真的做到了，真的要讚一讚大家
一個有效的團隊，溝通十分重要，但怎樣的溝通才會有效，你有咩睇法？歡迎各位讀者在這裡留言，交流你的經驗和睇法......
8
8
2次分享
讚好
回應
分享
0個回應
⁠
回應……
請按 Enter 鍵發佈。
"
113,CoachingDot," 從「吾講CSR 」分享了 1 段影片。
2019年8月27日
  ·
ECHO ASIA 在「吾講CSR 」發佈了 1 段影片。
2019年8月26日
  ·
「吾講CSR」－ECHO ASIA全新視頻資訊平台正式推出
為提升企業及大眾對企業社會責任 (CSR) 的認知，ECHO ASIA 啟動
全新企劃「吾講CSR」，以帶動香港CSR發展為目標。冀望企業在營商的同時，亦能將業務結合社會使命，加強對CSR的策劃和實踐。
團隊透過接觸不同社企，了解到一般大眾對社企的認識不深，⋯⋯ 查看更多
4
4
1 個回應
讚好
回應
分享
1 個回應
最相關
⁠
回應……
請按 Enter 鍵發佈。
Bonnie Chan
"
114,CoachingDot," is a social enterprise. Come and see what we do.
讚好
 · 回覆 · 1年
"
115,CoachingDot,"
2019年8月3日
  ·
介紹香港優秀的教練 Merrick Ho
9
9
2次分享
讚好
回應
分享
0個回應
⁠
回應……
請按 Enter 鍵發佈。
"
116,CoachingDot,"
2019年7月27日
  ·
介紹香港優秀的教練 Kwong Chung On
10
10
9次分享
讚好
回應
分享
0個回應
⁠
回應……
請按 Enter 鍵發佈。
"
117,CoachingDot,"
2019年7月26日
  ·
介紹香港優秀的教練 Jack Cheung
17
17
4個回應
2次分享
讚好
回應
分享
4個回應
最相關
⁠
回應……
請按 Enter 鍵發佈。
Leona Lee
努力！加油！
讚好
 · 回覆 · 2年
作者
"
118,CoachingDot,"
Leona Lee 當然當然！希望盡快會有更多Coach機會
讚好
 · 回覆 · 2年
查看另 1 則回應
"
119,CoachingDot,"
2019年7月23日
  ·
介紹香港優秀的教練 Simon Lam
3
3
1 次分享
讚好
回應
分享
0個回應
⁠
回應……
請按 Enter 鍵發佈。
"
120,CoachingDot,"
2019年7月17日
  ·
DOT coaches are serving the society at the Coaching Café platform and received good feedback.
8
8
3次分享
讚好
回應
分享
0個回應
⁠
回應……
請按 Enter 鍵發佈。"
121,CoachingDot,"
2019年7月27日
  ·
介紹香港優秀的教練 Kwong Chung On
10
10
9次分享
讚好
回應
分享
0個回應
⁠
回應……
請按 Enter 鍵發佈。
"
122,CoachingDot,"
2019年7月26日
  ·
介紹香港優秀的教練 Jack Cheung
17
17
4個回應
2次分享
讚好
回應
分享
4個回應
最相關
⁠
回應……
請按 Enter 鍵發佈。
Leona Lee
努力！加油！
讚好
 · 回覆 · 2年
作者
"
123,CoachingDot,"
Leona Lee 當然當然！希望盡快會有更多Coach機會
讚好
 · 回覆 · 2年
查看另 1 則回應
"
124,CoachingDot,"
2019年7月23日
  ·
介紹香港優秀的教練 Simon Lam
3
3
1 次分享
讚好
回應
分享
0個回應
⁠
回應……
請按 Enter 鍵發佈。
"
125,CoachingDot,"
2019年7月17日
  ·
DOT coaches are serving the society at the Coaching Café platform and received good feedback.
8
8
3次分享
讚好
回應
分享
0個回應
⁠
回應……
請按 Enter 鍵發佈。
"
126,CoachingDot,"
2019年5月21日
  ·
在過去一年，她們付出了不少努力，在煩忙的教學工作裡仍能保持一顆「不停學習的心」，願意重新學習，學習什麼叫「溝通」，體會什麼叫「團隊精神」；今天，她們的努力終於得嘗成果，從最初的破冰之旅，走到今天的團隊突破，沒有各人願意踏前一步，敞開心菲，承擔和努力，這場溝通革命難以成事......
感謝修女和老師們對我們教練團隊一直的住任和支持，給予很大的發揮空間，讓我們把教練學 (Coaching) 在不同環節發揮得淋漓盡致，見證了教練學多姿多釆的演繹方式，我們也獲益良多.....
9
9
1 個回應
4次分享
讚好
回應
分享
1 個回應
最相關
⁠
回應……
請按 Enter 鍵發佈。
作者
"
127,CoachingDot,"
當天， 能參與其中，我也發現一個行動可以帶來良性的循環， 謝謝各位熱心的老師。。。from 教練頌安
1
讚好
 · 回覆 · 2年
"
128,CoachingDot,"
2019年5月16日
  ·
豪仔教練（Jack) 五月十四日在香港國際專業教練協會（Hong Kong International Coaching Community)周年會議中作為主題演講嘉賓，他分享了自己在學習教練過程中的苦與樂，成為了IAC-CMC認證教練後，他誓言繼續追夢，用教練啓導自己與別人的生命。
9
9
1 次分享
讚好
回應
分享
0個回應
⁠
回應……
請按 Enter 鍵發佈。
"
