,page,raw_data
119,chineseymcahk,"
3月18日
  ·
【樓價高企點計劃上車？】香港已連續九年成為全球最難負擔樓價的地區，調查更指出即使不吃不喝二十一年才能夠置業。面對樓價高企的情況，青年人對置業又有什麼想法？會否仍然是大家規劃未來的重要目標之一？ 
CIBS 【Youth 廣播室】 第11集  
主題：上車有幾難？ 
嘉賓：鍾晞浚(Jack)–畢業於學物理治療學系 
電台播放：AM621 星期五 8:30pm
節目重溫：http://cymca.hk/CIBS2021
#YMCA #青年會 #Youth廣播室 #CIBS #買樓 #置業 #上車
11
11
1 次分享
讚好
回應
分享
0個回應
⁠
回應……
請按 Enter 鍵發佈。
"
120,chineseymcahk,"
3月18日
  ·
【好節目共欣賞-香港電台訪問健步足球鍾Sir！】健步足球有咩特色？有幾好玩？同一般足球又有咩唔同？YMCA健步足球教練鍾Sir早前接受香港電台第五台《有你同行‧交換角色》訪問，同主持人拔絲笑談健步足球，仲落場教埋拔絲點踢，當日教同學雙方都玩得好開心！
錄影片段未有得睇，不過錄音訪問聽日就有得聽。訪問將會於聽日在香港電台第五台AM783下午4點至下午430播出！大家記得收聽喇！
#YMCA #青年會 #健步足球 #WalkingFootball #足球 #soccer #RTHK
37
37
5個回應
1 次分享
讚好
回應
分享
5個回應
最相關
⁠
回應……
請按 Enter 鍵發佈。
Emanuel Sarfraz
暫停 GIF
讚好
 · 回覆 · 20星期
檢視另4則回應
"
121,chineseymcahk,"
3月17日
  ·
【義動回顧 -「童」心製作】
疫情期間，小學經常停課，學生少咗與同學互動嘅機會。有見及此，一眾Uni-Y大學生喺做足防疫措施之下，帶領荃灣會所兒童會友進行手藝製作及集體遊戲，在疫情中為小朋友帶來歡樂。
#YMCA #青年會 #YMVolunteer #義工 #持之義行 #Volunteer #Volunteering #TogetherWeCan
15
15
讚好
回應
分享
0個回應
⁠
回應……
請按 Enter 鍵發佈。
"
122,chineseymcahk,"
3月17日
  ·
【YOL計劃獲傳媒報導】香港銀行公會 x YMCA「YOL青少年意見領袖培訓計劃」已圓滿結束，「我至愛/ Like短片大獎」得主亦已誕生！活動新穎有趣又有意義，有傳媒專誠訪問中華基督教青年會小學參加嘅師生，老師和同學在訪問中分享感受和得著。我哋Share篇報導畀大家，大家不妨入去睇下！
#YMCA #青年會 #香港銀行公會 The Hong Kong Association of Banks #YOL #KOL #網紅 #短片 #拍片 #訓練班 #領袖才能 #口才 #訪問
HK01.COM | 作者：香港01
KOL風氣盛行成小朋友理想職業　小六學生嘗試製片：唔簡單！
隨著時代不同，現代小朋友「我的志願」也不再單單是醫生、律師。受到網絡文化影響，有別於家長「電視撈飯」的年代，現在小朋友能在網上隨時觀看自
9
9
讚好
回應
分享
0個回應
⁠
回應……
請按 Enter 鍵發佈。
"
123,chineseymcahk,"
3月16日
  ·
【頒獎典禮直播】「第七屆全港中學微電影創作大賽」喺疫情挑戰下，仍收到多份參賽作品，多謝各位同嘅支持！今屆比賽主題係「他她牠它的抗疫日子」，希望鼓勵香港市民積極面對疫情，並向大眾分享過去一年圍繞我哋嘅抗疫人同埋事。
頒獎典禮將於3月20日下午2時透過 MiniMovie 全港中學微電影創作大賽 直播，頒獎嘉賓包括活動宣傳大使 游學修 Neo Yau、資深演員及製作人 #梁榮忠、資深監製及電影人 #莊澄及香港微電影學會會長 #鍾敏強博士等。
約定你，3月20日網上見！⋯⋯ 查看更多
8
8
1 次分享
讚好
回應
分享
0個回應
⁠
回應……
請按 Enter 鍵發佈。
"
124,chineseymcahk,"
3月15日
  ·
【與助人者一起走過高山低谷】「探討社會情緒復元之路」心理輔導專業網上研討會上周六(3月13日)順利舉行，反應熱烈，有接近500名人士參與，一起探討如何在社會紛亂和疫情肆虐下走出情勢低谷，平復自己的情緒，堅守助人者的使命。兩位嘉賓講者，資深家庭及婚姻治療督導黃麗彰博士，和資深輔導心理學家萬家輝博士在會上分享，不少參與者表示研討會內容精彩豐富，具啟發性。
#YMCA #青年會 #輔導組 #情緒 #研討會 #輔導心理學 #家庭及婚姻治療
35
35
7次分享
讚好
回應
分享
0個回應
⁠
回應……
請按 Enter 鍵發佈。"
125,chineseymcahk,"
3月15日
  ·
【與助人者一起走過高山低谷】「探討社會情緒復元之路」心理輔導專業網上研討會上周六(3月13日)順利舉行，反應熱烈，有接近500名人士參與，一起探討如何在社會紛亂和疫情肆虐下走出情勢低谷，平復自己的情緒，堅守助人者的使命。兩位嘉賓講者，資深家庭及婚姻治療督導黃麗彰博士，和資深輔導心理學家萬家輝博士在會上分享，不少參與者表示研討會內容精彩豐富，具啟發性。
#YMCA #青年會 #輔導組 #情緒 #研討會 #輔導心理學 #家庭及婚姻治療
35
35
7次分享
讚好
回應
分享
0個回應
⁠
回應……
請按 Enter 鍵發佈。
"
126,chineseymcahk,"
3月15日
  ·
【僱員再培訓局ERB推出全新「特別．愛增值」計劃3】
青年會專業書院僱員再培訓局ERB課程幫到你！失業或就業不足人士*可以透過參加「特別計劃」3，修讀ERB課程，提升技能、自我增值同投身職場。
「特別計劃」3特色：
不限學歷
學費全免
出席率達60%的合資格學員可獲特別津貼，每人每月上限HK$5,800
約450項課程
企業免費包班
報名日期︰即日起至2021年6月30日
入讀日期︰2021年9月30日或之前
網頁︰http://cymca.hk/cocerb
查詢熱線︰2783 3523 
* 參加者無指定行業或學歷限制，惟必須為香港合資格僱員，以及在2019年6月1日或之後失業（包括在2019年6月1日或之後肄業或畢業，但未能成功就業的待業人士）、開工不足或放取無薪假期，並須符合個別課程的入讀資格。
#YMCA #青年會 #青年會專業書院 #YMCACOC #特別愛增值計劃 #失業 #就業不足 #放無薪假 #開工不足 #不限學歷 #免學費 #特別津貼 #ERB #ERB課程 #MYERB
My ERB 
1月29日
  ·
【僱員再培訓局ERB推出全新「特別．愛增值」計劃3】
電視廣告
蔣知識（隊長）又上電視喇！
近⋯⋯ 查看更多
7
7
1 次分享
讚好
回應
分享
0個回應
⁠
回應……
請按 Enter 鍵發佈。
"
127,chineseymcahk,"
3月13日
  ·
【節目介紹‧齊撐！齊欣賞！必街會所訪問！】09年獲評為一級歷史建築的必列者士街會所，有過百年歷史，極具歷史價值，其建築風格揉合中西特色，加上其獨特的紅磚牆外觀，一向吸引力十足！
無綫財經‧資訊台《家居‧築則》早前到訪必街會所，帶觀眾游走這幢特色「築跡」，更邀得香港中華基督教青年會董事梁元生教授講解必街會所歷史，大話當年！節目將於下星期二(3月16日)晚上 9:30 於85台無綫財經‧資訊台播出，大家記得收睇啦！
#YMCA #青年會 #必列者士街會所 #一級歷史建築
19
19
1 個回應
2次分享
讚好
回應
分享
1 個回應
最相關
⁠
回應……
請按 Enter 鍵發佈。
Chiu Ho Simon-Peter Lee
讚好
 · 回覆 · 20星期
"
128,chineseymcahk,"
3月11日
  ·
【COC廚房 – 意大利雲吞】今日同大家一齊煮傳統意大利雲吞，由雲吞皮開始，親手造出好味嘅意大利雲吞！
青年會專業書院 YMCA College of Careers(COC) 嘅西廚課程經理阿Nick同大家煮咗咁多款美食，你最喜歡邊一款？下星期嘅「COC廚房」會去到瑞典，千祈唔好錯過啦！
#YMCA #青年會 #COC廚房 #青年會專業學院 #COC #食譜 #Cook
10
10
1 次分享
讚好
回應
分享
0個回應
⁠
回應……
請按 Enter 鍵發佈。
"
129,chineseymcahk,"
3月11日
  ·
【咩心態決定到你做唔做到Youtuber? 】越來越多人加入拍Vlog嘅行列，可能本身只係想同人分享一吓生活細節，忽然突破10萬訂閱，搖身一變成為YouTuber/KOL。係咪真係咁容易？  
CIBS 【Youth 廣播室】 第10集  
主題：搵食艱難？(YouTuber/KOL) 
嘉賓：YouTuber - Whizoo 
電台播放：AM621 星期五 8:30pm
節目重溫：http://cymca.hk/CIBS2021
#YMCA #青年會 #Youth廣播室 #CIBS #Youtuber #Vlog #KOL #Whizoo
點擊可展開
11
11
1 次分享
讚好
回應
分享
0個回應
⁠
回應……
請按 Enter 鍵發佈。
"
130,chineseymcahk,"
3月11日
  ·
【探討社會情緒復元之路-後日星期六早上10點線上見!】
「探討社會情緒復元之路」心理輔導專業網上研討會，為輔導工作者，或從事助人工作的你，提供支援! 讓大家進一步認識情緒傷害，一同探索助人的出路。
#YMCA #青年會 #輔導組 #心理輔導 #情緒 #LIVE
香港中華基督教青年會 - 輔導組 Chinese YMCA of Hong Kong - Counselling Unit
3月10日
  ·
探討社會情緒復元之路 - 心理輔導專業研討會
，將於本週 3月13日 (六) ，1000 – 1245時進行
由資深家庭及婚姻治療督導 #黃麗彰博士 及資深輔導心理學家 #萬家輝博士 主講
除了 Zoom 的參加者外，同時會進行 #網上直播 #FacebookLive，歡迎大家當日上午10時到 本專頁「 香⋯⋯ 查看更多
7
7
讚好
回應
分享
0個回應
⁠
回應……
請按 Enter 鍵發佈。
"
131,chineseymcahk,"
3月11日
  ·
【身心靈活動推廣
】費用全免
1. 泰拳 - 分享泰拳歷史及古泰拳文化、「拳、腳、㬹，膝」簡單運用，以增強心肺功能及消脂
2. 和諧粉彩 - 透過利用指頭沾上乾粉彩，於畫紙上將色彩緩緩推開，從中安靜心靈，啟發創作力，舒緩壓力
3. 造型氣球製作 - 教授扭造形氣球的基礎技巧，帶給會友歡樂
4. 人像拓印 - 教授參加者描繪人像照片，加上祝福字句，製成賀卡⋯⋯ 查看更多
香港中華基督教青年會 - 豐盛人生．新喜點 Chinese YMCA of Hong Kong - Project Joy
3月10日
  ·
【身心靈活動推廣
】費用全免
1. 泰拳 - 分享泰拳歷史及古泰拳文化、「拳、腳、㬹，膝」簡單運用，以增強心肺功能及消脂
2. 和諧粉彩 - 透過利用指頭沾上乾粉彩，於畫紙上將色彩緩緩推開，從中安靜心靈，啟發創作力，舒緩壓力
3. 造型氣球製作 - 教授扭造形氣球的基礎技巧，帶給會友歡樂⋯⋯ 查看更多
15
15
3次分享
讚好
回應
分享
0個回應
⁠
回應……
請按 Enter 鍵發佈。
"
132,chineseymcahk,"
3月8日
  ·
【想「創」你個心
】
YTips主題分享會：生產要計清楚，隨時慳更多！
 最後召集
有設計意念，但唔知道點樣控制成本、計算賺定蝕？即刻報名參加呢個分享會
 我哋邀請到Digital Oasis創辦人兼行政總裁Stephen 同大家分享
日期：2021年3月10日（星期三）
時間：⋯⋯ 查看更多
10
10
讚好
回應
分享
0個回應
⁠
回應……
請按 Enter 鍵發佈。"
133,chineseymcahk,"
3月8日
  ·
【想「創」你個心
】
YTips主題分享會：生產要計清楚，隨時慳更多！
 最後召集
有設計意念，但唔知道點樣控制成本、計算賺定蝕？即刻報名參加呢個分享會
 我哋邀請到Digital Oasis創辦人兼行政總裁Stephen 同大家分享
日期：2021年3月10日（星期三）
時間：19:30 - 20:30
形式︰Zoom 網上視訊會議（登入資訊將會在活動前發放）
內容︰
1．成本計算、定價及邊際利潤
2．現金流量
3．基本財務概念(資產負債表或損益表)
4．法律及財務責任
語言：廣東話
費用：全免
查詢﹕2705-2155/ ytips@ymca.org.hk
報名：http://bit.ly/YTips-sharing-registration
計劃詳情 / 立即參與 
 http://www.yt-ips.com/
#YMCA #青年會 #YTips #青年創意產品開發平台 #創意設計 #科技 #想創你個心
Cyberport 數碼港
Hong Kong Young Industrialists Council 香港青年工業家協會- HKYIC
#香港創意及創新工業協會 
InnoSphere
Thecoopidea
The Chinese University of Hong Kong 香港中文大學 - CUHK
崇基學院 Chung Chi College, CUHK
The Hang Seng University of Hong Kong
HKBU SA Leadership Qualities Centre - LQC 領袖素質中心
Hong Kong Design Institute - HKDI 
The Hong Kong Polytechnic University 
The Hong Kong University of Science and Technology - HKUST
Lingnan University
HKU-Cedars
10
10
讚好
回應
分享
0個回應
⁠
回應……
請按 Enter 鍵發佈。
"
134,chineseymcahk,"
3月6日
  ·
【節目介紹‧齊撐!齊欣賞!】本會天平長者鄰舍中心見到會友近排因為疫情少左出街，留喺屋企容易鬱悶，所以特別舉辦「輕彩繪」班，教會友用特色嘅繪畫手法製作心靈卡片，紓解壓力同放鬆吓心情! 因為活動新穎，「輕彩繪」喺香港比較少見，無綫電視節目《快樂長門人》邀請左兩位社工同工上節目介紹依門老少皆宜嘅新興藝術。
依集節目會喺黎緊嘅星期二(3月9日)早上 9:50 喺無綫81台翡翠台播出。兩位同事會喺節目介紹「輕彩繪」，分享繪畫「輕彩繪」嘅樂趣，仲會SHOW下學員嘅佳作。大家記得到時睇電視啦!
#YMCA #青年會 #TVB #訪問 #天平長者鄰舍中心 #輕彩繪 #身心靈 #快樂長門人
20
20
1 個回應
1 次分享
讚好
回應
分享
1 個回應
最相關
⁠
回應……
請按 Enter 鍵發佈。
Ann Szeto
請問地区那裡？
讚好
 · 回覆 · 21星期
"
135,chineseymcahk,"
3月6日
  ·
【好消息!!!玩轉一分鐘活動期延長!!!】留喺屋企都可以有好多嘢玩!本會家庭社會工作小組設計左一啲好玩小遊戲，畀家長同小朋友喺屋企抗疫時，可以一齊玩，享受玩樂好時光!!最近小組新增兩個小遊戲:「家好過三關」同「福杯滿溢」快啲睇片試下玩啦!!
大家仲可以參加埋「玩轉一分鐘
」贏獎品!由即日開始至3月27日期間，只需參考遊戲玩法，跟小朋友完成遊戲，拍下一分鐘遊戲過程，SEND條片畀我哋，就有機會贏取酒店自助餐劵或超市禮劵!! 
請參考示範影片
 https://cymca.hk/minigames 內的遊戲玩法。
詳情及報名：https://bit.ly/3ruZGKF
有得玩又有機會贏獎品!!!快啲Action啦!
#YMCA #青年會 #家庭社會工作小組 #玩轉一分鐘
14
14
16次分享
讚好
回應
分享
0個回應
⁠
回應……
請按 Enter 鍵發佈。
"
136,chineseymcahk,"
3月5日
  ·
【僱員再培訓局ERB推出全新「特別．愛增值」計劃3】
青年會專業書院僱員再培訓局ERB課程幫到你！失業或就業不足人士*可以透過參加「特別計劃」3，修讀ERB課程，提升技能、自我增值同投身職場。
「特別計劃」3特色：
不限學歷
學費全免
出席率達60%的合資格學員可獲特別津貼，每人每月上限HK$5,800
約450項課程
企業免費包班
報名日期︰即日起至2021年6月30日
入讀日期︰2021年9月30日或之前
網頁︰http://cymca.hk/cocerb
查詢熱線︰2783 3523 
* 參加者無指定行業或學歷限制，惟必須為香港合資格僱員，以及在2019年6月1日或之後失業（包括在2019年6月1日或之後肄業或畢業，但未能成功就業的待業人士）、開工不足或放取無薪假期，並須符合個別課程的入讀資格。
#YMCA #青年會 #青年會專業書院 #YMCACOC #特別愛增值計劃 #失業 #就業不足 #放無薪假 #開工不足 #不限學歷 #免學費 #特別津貼 #ERB #ERB課程 #MYERB
8
8
讚好
回應
分享
0個回應
⁠
回應……
請按 Enter 鍵發佈。
"
137,chineseymcahk,"
3月5日
  ·
【要有乜先可以創業】呢集請到MOMAX創辦人及CEO鄭冬生先生話你知。 
CIBS 【Youth 廣播室】 第9集  
主題：搵食艱難？(創業夢)  
嘉賓：MOMAX創辦人及CEO鄭冬生先生 ⋯⋯ 查看更多
9
9
讚好
回應
分享
0個回應
⁠
回應……
請按 Enter 鍵發佈。
"
138,chineseymcahk,"
3月4日
  ·
【虛擬互動招聘博覽】YTips青年創意產品開發平台策略伙伴 Cyberport 數碼港 將於3月12至13日舉辦「數碼港招聘博覽」，提供超過1,300個涉及不同範疇嘅職位，為準畢業生及年青人提供就業機會。有志投入創科界嘅你，千祈唔好錯過啦！
#YMCA #青年會 #YTips #青年創意產品開發平台 #創意設計 #科技 #想創你個心
*******************************
你有創新產品設計idea 
，想將意念變成真實可行嘅產品？參加YTips青年創意產品開發平台啦！ www.yt-ips.com
Cyberport 數碼港 
2月23日
  ·
【敢創事業！立即登記香港創科界虛擬互動招聘博覽】
Innovate Your Career! Register now for the Virtual Career Fair of I&T Sector in Hong Kong!
疫市之下想搵筍工？希望投身無限商機無限嘅創科界別，一展所長？由數碼港舉行嘅年度創科界招⋯⋯ 查看更多
13
13
讚好
回應
分享
0個回應
⁠
回應……
請按 Enter 鍵發佈。
"
139,chineseymcahk,"
3月3日
  ·
【
YTips青年創意產品開發平台
1/4截止報名~】
無論係大諗頭定小點子，只要符合
生活小品
保健復康
寵物良品和
新奇玩具其中一個主題，都歡迎你參加 
YTips青年創意產品開發平台
成功躋身決賽後就有機會將設計投產，仲有全面、專業嘅業界諮詢同支援
 提高成功機會
 咩人可以參加
大專組
中⋯⋯ 查看更多
9
9
1 個回應
4次分享
讚好
回應
分享
1 個回應
最相關
⁠
回應……
請按 Enter 鍵發佈。
作者
"
140,chineseymcahk,"
最新消息！計劃截止日期延至4月6日！請把握機會，趁住復活節假期完成你嘅產品設計，成功躋身預售階段，就好有機會將你嘅設計意念生產成可發售產品！下一個初創贏家，可能就係你啦！
讚好
 · 回覆 · 19星期 · 已編輯
"
141,chineseymcahk,"
3月3日
  ·
【COC廚房 - 班尼迪蛋】青年會專業書院 YMCA College of Careers(COC) 嘅西廚課程經理阿Nick，今日會教大家整英式早餐 - 班尼迪蛋，簡單易煮又好味，你都試吓跟住做啦！
下星期嘅「COC廚房」會去到意大利，你又估吓我哋會煮邊款美食？千祈唔好錯過「COC廚房」啦！
#YMCA #青年會 #COC廚房 #青年會專業學院 #COC #食譜 #Cook
9
9
讚好
回應
分享
0個回應
⁠
回應……
請按 Enter 鍵發佈。
"
142,chineseymcahk,"
3月3日
  ·
【甜蜜按摩手】參加咗長者香薰按摩工作坊嘅20多位YM Volunteer學員，接受咗6堂培訓，並已進行複習，重溫按摩知識及技巧。嚟緊3月中就會開始實習，為長者進行香薰按摩，幫佢哋舒緩痛症、減輕失眠等問題。
#YMCA #青年會 #YMVolunteer #義工 #Volunteer #香薰按摩
12
12
讚好
回應
分享
0個回應
⁠
回應……
請按 Enter 鍵發佈。"
143,chineseymcahk,"
3月3日
  ·
【
YTips青年創意產品開發平台
1/4截止報名~】
無論係大諗頭定小點子，只要符合
生活小品
保健復康
寵物良品和
新奇玩具其中一個主題，都歡迎你參加 
YTips青年創意產品開發平台
成功躋身決賽後就有機會將設計投產，仲有全面、專業嘅業界諮詢同支援
 提高成功機會
 咩人可以參加
大專組
中學組
初創組
報名手續
報名費用全免！只需於網上提交
產品設計嘅文字簡介及
草圖(唔一定要用電腦畫㗎
)就可完成報名
計劃詳情請瀏覽 www.yt-ips.com/
如有查詢可致電 27052231 或電郵至 ytips@ymca.org.hk
當世界不似預期，讓設計成就希望
  合辦單位：
香港中華基督教青年會
全利集團(控股)有限公司
#YMCA #青年會 #YTips #青年創意產品開發平台 #創意設計 #科技 #想創你個心
Cyberport 數碼港
Hong Kong Young Industrialists Council 香港青年工業家協會- HKYIC
#香港創意及創新工業協會 
InnoSphere 
Thecoopidea
The Chinese University of Hong Kong 香港中文大學 - CUHK
崇基學院 Chung Chi College, CUHK
The Hang Seng University of Hong Kong 
HKBU SA Leadership Qualities Centre - LQC 領袖素質中心
Hong Kong Design Institute - HKDI 
The Hong Kong Polytechnic University 
The Hong Kong University of Science and Technology - HKUST
Lingnan University
HKU-Cedars
9
9
1 個回應
4次分享
讚好
回應
分享
1 個回應
最相關
⁠
回應……
請按 Enter 鍵發佈。
作者
"
144,chineseymcahk,"
最新消息！計劃截止日期延至4月6日！請把握機會，趁住復活節假期完成你嘅產品設計，成功躋身預售階段，就好有機會將你嘅設計意念生產成可發售產品！下一個初創贏家，可能就係你啦！
讚好
 · 回覆 · 19星期 · 已編輯
"
145,chineseymcahk,"
3月3日
  ·
【COC廚房 - 班尼迪蛋】青年會專業書院 YMCA College of Careers(COC) 嘅西廚課程經理阿Nick，今日會教大家整英式早餐 - 班尼迪蛋，簡單易煮又好味，你都試吓跟住做啦！
下星期嘅「COC廚房」會去到意大利，你又估吓我哋會煮邊款美食？千祈唔好錯過「COC廚房」啦！
#YMCA #青年會 #COC廚房 #青年會專業學院 #COC #食譜 #Cook
9
9
讚好
回應
分享
0個回應
⁠
回應……
請按 Enter 鍵發佈。
"
146,chineseymcahk,"
3月3日
  ·
【甜蜜按摩手】參加咗長者香薰按摩工作坊嘅20多位YM Volunteer學員，接受咗6堂培訓，並已進行複習，重溫按摩知識及技巧。嚟緊3月中就會開始實習，為長者進行香薰按摩，幫佢哋舒緩痛症、減輕失眠等問題。
#YMCA #青年會 #YMVolunteer #義工 #Volunteer #香薰按摩
12
12
讚好
回應
分享
0個回應
⁠
回應……
請按 Enter 鍵發佈。
"
147,chineseymcahk,"
3月2日
  ·
【新冠疫苗】政府開始提供免費新冠疫苗注射，YMCA佐敦會所特意準備咗呢條烏都語影片，幫助少數族裔朋友了解政府相關安排，同心抗疫。
#YMCA #青年會 #COVID19 #同心抗疫 #佐敦會所
香港中華基督教青年會 佐敦會所
2月27日
  ·
【 Free COVID-19 Vaccination Programme 免費新冠肺炎疫苗接種計劃  】
[中文版隨後]
The governemnt is providing free COVID-19 vaccicnation for all residents. Priority groups includ⋯⋯ 查看更多
11
11
讚好
回應
分享
0個回應
⁠
回應……
請按 Enter 鍵發佈。
"
148,chineseymcahk,"
3月2日
  ·
【關心長者】Y-Care企業金伙伴恒生銀行嘅企業義工於上周六參與天平長者鄰舍中心網上活動「愛無阻，和諧心」，義工同長者除咗分組傾偈，仲一齊學習和諧粉彩畫，一齊享受繪畫過程，學習釋放壓力及負面情緒，加強大家喺身心靈上嘅自癒能力。
#YMCA  #青年會 #YCare #CSR #企業社會責任 #恒生銀行 #HangSengBank #ESG #義工 #Volunteer #和諧粉彩
11
11
1 次分享
讚好
回應
分享
0個回應
⁠
回應……
請按 Enter 鍵發佈。
"
149,chineseymcahk,"
3月1日
  ·
【想「創」你個心
】
YTips專題工作坊：How to Develop Your Product 從夢想到實踐 ─ 來製作你的產品吧
淨係諗，又點可以夢想成真？想像不如行動！即刻報名參加呢個工作坊，助您將意念化為現實！
主講嘉賓：梁伯源先生 - 香港知專設計學院 建築、室內及產品設計系高級講師
日⋯⋯ 查看更多
8
8
1 次分享
讚好
回應
分享
0個回應
⁠
回應……
請按 Enter 鍵發佈。
"
150,chineseymcahk,"
3月1日
  ·
【傑出小義工】青年會小學4年班嘅胡琪烽同學榮獲「2020元朗區傑出義工選舉」小學組冠軍！5年班蕭逸朗同學亦榮獲季軍，可喜可賀！
胡同學係呢個獎項是有史以來最年輕嘅冠軍得獎者。蕭同學則參與天晴會所「童心發言：兒童權利教育活動計劃」，與小組成員合作到不同嘅公園考察遊樂設施、搜集資料數據、訪問區議員，提出改善公園設施方案，服務天水圍區內兒童。
加入成為YMCA義工 www.ymca.org.hk/ymvolunteer⋯⋯ 查看更多
18
18
2次分享
讚好
回應
分享
0個回應
⁠
回應……
請按 Enter 鍵發佈。
"
151,chineseymcahk,"
3月1日
  ·
【YOL得獎影片誕生！】經過公眾投票及評審評分，「我至愛/ Like短片大獎」得主正式誕生！
冠軍：開源節流好Easy
成員：陳政榮  廖可韻  彭杰楠  曾如安  駱啟謙  唐嘉蔚
影片重溫https://www.facebook.com/watch/?v=863907834455064⋯⋯ 查看更多
11
11
1 次分享
讚好
回應
分享
0個回應
⁠
回應……
請按 Enter 鍵發佈。
"
152,chineseymcahk,"
2月26日
  ·
【讀藝術搵唔搵到食？】今集有榮獲香港美術教育協會頒發「視覺藝術教師表揚計劃2020」最高榮譽「優秀表現獎」嘅中華基督教青年會小學劉佩詩主任、司徒志敏⽼師，同埋孫群英校長一齊同大家分享佢哋心目中嘅藝術教育。 
CIBS 【Youth 廣播室】 第8集  
主題：搵食艱難？(藝術教育)  
嘉賓：(青年會小學)孫群英校長, 劉佩詩主任, 司徒志敏⽼師 ⋯⋯ 查看更多
7
7
讚好
回應
分享
0個回應
⁠
回應……
請按 Enter 鍵發佈。"
153,chineseymcahk,"
3月1日
  ·
【YOL得獎影片誕生！】經過公眾投票及評審評分，「我至愛/ Like短片大獎」得主正式誕生！
冠軍：開源節流好Easy
成員：陳政榮  廖可韻  彭杰楠  曾如安  駱啟謙  唐嘉蔚
影片重溫https://www.facebook.com/watch/?v=863907834455064
評審評語：活用角色扮演，以故事帶出主題，增加影片吸引度
亞軍：尋找原味道
成員：鄺穎恩 陳達夏 梁芷琳 林子欣 曾樂怡
影片重溫 https://www.facebook.com/watch/?v=383798106052759
評審評語：實測素食產品，分享個人感受，拉近與觀眾的距離
香港銀行公會 x YMCA「YOL青少年意見領袖培訓計劃」，透過歷時4個月嘅KOL訓練及影片製作實習，訓練學員口才表達、訪談、構思及短片製作等技巧，並親手製作影片，一嚐成為網紅嘅滋味！希望一眾學員能夠學以致用、增強自信，成為新一代青少年意見領袖！
#YMCA #青年會 #香港銀行公會 The Hong Kong Association of Banks #YOL #KOL #網紅 #短片 #拍片 #訓練班 #領袖才能 #口才 #訪問 #創業 #創新
11
11
1 次分享
讚好
回應
分享
0個回應
⁠
回應……
請按 Enter 鍵發佈。
"
154,chineseymcahk,"
2月26日
  ·
【讀藝術搵唔搵到食？】今集有榮獲香港美術教育協會頒發「視覺藝術教師表揚計劃2020」最高榮譽「優秀表現獎」嘅中華基督教青年會小學劉佩詩主任、司徒志敏⽼師，同埋孫群英校長一齊同大家分享佢哋心目中嘅藝術教育。 
CIBS 【Youth 廣播室】 第8集  
主題：搵食艱難？(藝術教育)  
嘉賓：(青年會小學)孫群英校長, 劉佩詩主任, 司徒志敏⽼師 
電台播放：AM621 星期五 8:30pm 
節目重溫：http://cymca.hk/CIBS2021
#YMCA #青年會 #Youth廣播室 #CIBS #藝術 #出路 #藝術教育 #青年會小學
7
7
讚好
回應
分享
0個回應
⁠
回應……
請按 Enter 鍵發佈。
"
155,chineseymcahk,"
2月25日
  ·
【義動回顧 - 「無限空間」體驗計劃】
做義工除咗可以幫到人，自己亦會有所得著。「無限空間」體驗計劃讓青年透過服務劏房戶，認識貧窮問題。青年義工首先接受木工訓練，再到油尖旺區服務劏房戶兒童及家庭。過程之中，青年義工需要設計大型定向及親子活動、教導劏房戶兒童製作「木工小手作」，令小朋友玩得開心之餘，亦感受到關愛。
我想登記做義工 www.ymca.org.hk/ymvolunteer
#YMCA #青年會 #YMVolunteer #義工 #持之義行 #Volunteer #Volunteering #TogetherWeCan
12
12
讚好
回應
分享
0個回應
⁠
回應……
請按 Enter 鍵發佈。
"
156,chineseymcahk,"
2月24日
  ·
【COC廚房 - 法式薄餅】想食法式甜品？唔駛飛去法國嘅，自己親手整都得！一齊跟住青年會專業書院 YMCA College of Careers(COC) 嘅西廚課程經理阿Nick，學整甜蜜蜜嘅法式薄餅啦！
下星期嘅「COC廚房」繼續會有歐陸人氣美食，想知我哋會教整邊個國家嘅美食？咁就千祈唔好錯過「COC廚房」啦！
#YMCA #青年會 #COC廚房 #青年會專業學院 #COC #食譜 #Cook
9
9
讚好
回應
分享
0個回應
⁠
回應……
請按 Enter 鍵發佈。
"
