,page,raw_data
79,HKNPIS,"
4月30日
  ·
感謝全城街馬梁百行Andes 的邀請，昨晚(29/4)由總幹事KIM連伙伴-導盲犬Rosa、領跑員嚴妹與兩位有份演出的隊員浩良和JEFF一起出席是次電影欣賞與映後分享，並認識了何力恒導演。
二次人生(I still remember)是關於跑步和充滿正能量的電影，在失意時如何跌倒再起身。當中有不少鼓勵對話，十分勵志。 同樣喜愛跑步的你快快入場支持這部本地電影吧!
#二次人生  #何力恒導演
#全城街馬  #ROC
#猛龍長跑隊  #臨時演員 
#MovieMovie  #包場  
#HKGDA  #導盲犬
+3
48
48
2次分享
讚好
回應
分享
0個回應
⁠
回應……
請按 Enter 鍵發佈。
"
80,HKNPIS,"
4月29日
  ·
3D打印自助學習工作坊短片
"
81,HKNPIS,"特意為健全及聽障人士製作了3D打印的自助學習工作坊短片，提供基本的知識教學，讓聽障人士也擁有同等的機會去接觸各種科技。五條影片都配有手語翻譯，適合聽障人士及一般大眾觀看。
3D打印知多D
3D打印是一門新的專業科技，發展空間非常之大，並不局限於生產小型裝飾品。3D 打印易學難精，除了基本的繪圖及打印機使用技巧外，還需要不斷的嘗試、經歷失敗及反覆練習，才可以打印出理想的作品。而在工業應用方面，就需要更長的時間去觀察、研究及測試。例如醫療用的義肢、產品設計 (Adidas已利用3D打印去生產跑鞋鞋底）等，組件都需要非常精密的設計以確保安全性及耐用性，因此需要研發團隊以年計的時間去研究及設計，再配合專用的素材及打印機去生產。
如果大家看完教學短片，想知道更多學習資訊及渠道，可與本會聯絡。
影片：
1， 初階手繪設計
https://youtu.be/gWnc533LFoc
2， 基本電腦繪圖設計軟件介紹及操作
https://youtu.be/xzZtUh4wCg8
3， 基本電腦繪圖設計
 https://youtu.be/e4LOW1VqF1o
4， 更多功能介紹
https://youtu.be/J8-idBqeuvI
5， 進階電腦繪圖設計概念
https://youtu.be/BMR-xguBjNM
播放清單︰
https://www.youtube.com/channel/UCLacvKe7JOzwhZC4Nkm1Syg
#3D打印 #產品設計 #自助學習 #手語翻譯
YOUTUBE.COM
3D打印工作坊—(5) 進階電腦繪圖設計概念(軟件︰123D Design)
這一集，導師會教大家，如何利用一個立體件，將另外一個立體件切割或挖洞。例如，設計一粒骰子，上面有很多齊整的圓形小洞，排列出不同數字，這個情況就可以用不同大小的圓形立體件，放在正方體上，嵌入適當的深度，...
21
21
1 次分享
讚好
回應
分享
0個回應
⁠
回應……
請按 Enter 鍵發佈。
"
82,HKNPIS,"
4月28日
  ·
【猛龍捐血隊又出動啦！】
猛龍捐血隊一行17人於星期一晚上(26/4)再次出動，捐血救人。本會總幹事KIM更是第十次捐血！
猛龍多年來得社會各界支持，故亦一直身體力行參加各種慈善活動回饋大家！過去一年，猛龍隊員積極參加捐血活動，"
83,HKNPIS,"去年更榮獲團體獎銅獎。本會定當繼續努力，推動傷健共融，回饋社會！⋯⋯ 查看更多
+2
51
51
4次分享
讚好
回應
分享
0個回應
⁠
回應……
請按 Enter 鍵發佈。
"
84,HKNPIS,"
4月27日
  ·
青年空間雜誌 065期經已出版！ 【運動 1+1】
今期邀請了 猛龍長跑隊 的年輕一代領跑員作分享 
運動結合不同元素，可以打破傳統模式，演變出不同的運動新常態。不同的新鮮配搭，為傳統的運動項目增添了無限新意和趣味，不但打破地域、模式、疫情等局限，⋯⋯ 查看更多
25
25
4次分享
讚好
回應
分享
0個回應
⁠
回應……
請按 Enter 鍵發佈。
"
85,HKNPIS,"
4月27日
  ·
連續2天猛龍行山隊有行山活動, 
傷健共融, 彼此互補, 挑戰更難山嶺目標！！
#共建共創
#共享共融
#大帽山⋯⋯ 查看更多
48
48
讚好
回應
分享
0個回應
⁠
回應……
請按 Enter 鍵發佈。"
86,HKNPIS,"
4月26日
  ·
傷健共融之新餐廳體驗
視障人士雖然看不見，但其實也和大家一樣，對新事物充滿好奇心！
聞說位於油麻地的一間阿仙奴足球主題餐廳很不錯，本會總幹事KIM雖然是曼聯迷，也希望特訪阿仙奴「主場」踩場。於是我們便相約一起去試試它的午餐！
餐廳的裝潢充滿玩味，健視同事為視障同事一一作出描述：餐廳內外的牆壁均貼滿足球場和足球名星的牆紙，並掛著多件簽名球衣，地上鋪著仿草地的綠色地毯，就連盛載蒜蓉包的餐碟也是綠色、呈正方形，上面還刻有白色地線，儼如一個迷你足球場！
環境氣氛十足，大家最關心的食物質素又是如何呢？我們點的吉列牛肉眼和黑毛豬份量充足，味道也有驚喜，連伴碟的蔬菜也是誠意之作！最後侍應奉上數杯熱飲，健視同事興奮地向視障同事描述西式碎花套裝杯碟和玫瑰花造型的黃銅小匙有多優雅！
豐富的一餐就在大家的讚美和笑聲中結束。只要大家都多行一步，「傷健共融」就在生活中！
#LockeroomDining Lockeroom Dining
#美食推介
#傷健共融 #生活體驗 #主場 #阿仙奴 
#阿仙奴主題餐廳 #球衣 #曼聯 #簽名球衣
+3
71
71
2個回應
4次分享
讚好
回應
分享
2個回應
最相關
⁠
回應……
請按 Enter 鍵發佈。
Viola Lo
下次一齊去
1
讚好
 · 回覆 · 14星期
查看另 1 則回應
"
87,HKNPIS,"
4月22日
  ·
猛龍長跑隊
4月22日
  ·
今晚斧山有 CHAN KA HO 陳家豪 ！
體能訓練辛苦程度立即升級
提提大家：
沙說師胡藹的 歌曲傳情 引發你既共鳴                                                                                                   ⋯⋯ 查看更多
24
24
讚好
回應
分享
0個回應
⁠
回應……
請按 Enter 鍵發佈。
"
88,HKNPIS,"
4月22日
  ·
感謝《有誰共鳴》於四月二十二日 — 沙說師胡藹的節目選取了本機構為受惠機構。 胡藹的為我們的沙畫老師，曾帶領一眾本機構受惠家庭於「八周年會慶暨綜合藝術夜」(2019)上表演。
沙說師 胡藹的 
歌曲傳情 引發你既共鳴                                                                                                      由4月22日早上6時起至4月23早上6時 只要發一個短訊 (SMS) 到 50 881 903 「"
89,HKNPIS,"」」就會收到你 $5 的捐款  
原文網址：https://www.881903.com/highlight/2387884
《有誰共鳴》節目播放時間︰
叱咤903商業二台︰逢星期一至五，早上六時至七時
雷霆881商業一台︰逢星期一至五，晚上九時至十時
網上重溫：https://now.881903.com/archive/17/recent
#有誰共鳴 #ShareMySong #881903 #商業電台 #沙畫 #胡藹的
NOW.881903.COM
有誰共鳴
支持《SMS共鳴熱線》的機構包括：1O1O 、 csl.、 中國移動香港、SUN Mobile、SmarTone及 3 ，與及潘永祥會計師事務所
7
7
1 次分享
讚好
回應
分享
0個回應
⁠
回應……
請按 Enter 鍵發佈。
"
90,HKNPIS,"
4月15日
  ·
「傷健共事耀職場」附字幕版本登場！
為殘障人士提供就業機會，讓他們在自己的崗位上發揮才能、貢獻社會，絕對是實踐傷健共融的一個好方法！
"
91,HKNPIS,"分別聘用了視障、聽障，以及肢體殘障的同事，他們的工作能力如何？與健全同事相處的情況又是怎樣？大家一齊去片啦！
如果您也認同我們的傷健共融的理念，歡迎成為我們的義工或捐款，支持本會推行多元化服務，惠及更多殘障人士及其家庭！
捐款連結：https://donate.inclusive.org.hk/donate
#就業機會 #傷健共融 #多元化服務 #殘障人士 #家庭
41
41
1 個回應
3次分享
讚好
回應
分享
1 個回應
最相關
⁠
回應……
請按 Enter 鍵發佈。
Fanny Hwang
加咗字幕
讚好
 · 回覆 · 16星期
"
92,HKNPIS,"和 Jason Cheng 在一起
4月11日
  ·
4月10日 #猛龍長跑隊 成功挑戰 #圖騰跑 57公里賽事，感謝細心安排3個支援站一切細節的Winnie和Lucia、一眾上山支援的細心朋友(冰凍汽水、熱出煙的瘦肉粥、大量生果、按摩槍等等)，當然不少得陪行的朋友，特別是尾段。
沒有奇蹟、只有累積！
再次恭喜完成賽事的隊員！
部份成積如下：⋯⋯ 查看更多
+2
36
36
3個回應
1 次分享
讚好
回應
分享
3個回應
最相關
⁠
回應……
請按 Enter 鍵發佈。
作者
"
93,HKNPIS,"
沒有奇蹟, 只有累積！
讚好
 · 回覆 · 16星期
1個回覆
查看另 1 則回應
"
94,HKNPIS,"
4月9日
  ·
「傷健共事耀職場」
為殘障人士提供就業機會，讓他們在自己的崗位上發揮才能、貢獻社會，就是實踐傷健共融的一個好方法！
"
95,HKNPIS,"分別聘用了視障、聽障，以及肢體殘障的同事，他們的工作能力如何？與健全同事相處的情況又是怎樣？大家一齊去片啦！⋯⋯ 查看更多
49
49
3個回應
28次分享
讚好
回應
分享
3個回應
最相關
⁠
回應……
請按 Enter 鍵發佈。
Fanny Hwang
你們的機構真是臥虎
藏龍
讚好
 · 回覆 · 17星期
檢視另2則回應
"
96,HKNPIS,"覺得幸福。
4月3日
  ·
昨日(4月2日)一眾猛龍隊員參加所羅門50公里虛擬賽，他們無懼炎熱天氣，發揮猛龍力量及毅力精神，大部份都能完成今次活動！
在此再次多謝教練悉心教導以及全力參與, 全心付出嘅support team成員，沒有你哋全方位4個support點嘅支援，不能想像他們能否可以順利完成，無言感激！
#SM50 #fearlessdragon #hiking #race
+9
53
53
2個回應
3次分享
讚好
回應
分享
2個回應
最相關
⁠
回應……
請按 Enter 鍵發佈。
Son Chung
讚好
 · 回覆 · 17星期
查看另 1 則回應"
97,HKNPIS,"
沒有奇蹟, 只有累積！
1
讚好
 · 回覆 · 16星期
1個回覆
查看另 1 則回應
"
98,HKNPIS,"
4月9日
  ·
「傷健共事耀職場」
為殘障人士提供就業機會，讓他們在自己的崗位上發揮才能、貢獻社會，就是實踐傷健共融的一個好方法！
"
99,HKNPIS,"分別聘用了視障、聽障，以及肢體殘障的同事，他們的工作能力如何？與健全同事相處的情況又是怎樣？大家一齊去片啦！
由於人手有限，製作需時，字幕短片版本將於稍後推出，敬請期待！
如果您也認同我們的傷健共融的理念，歡迎捐款，支持本會推行多元化服務，惠及殘障人士及其家庭！
捐款連結：https://donate.inclusive.org.hk/donate
#為殘障人士提供就業機會 #殘障人士 #傷健共融 #肢體殘障
#字幕短片 #HKNPIS
49
49
3個回應
28次分享
讚好
回應
分享
3個回應
最相關
⁠
回應……
請按 Enter 鍵發佈。
Fanny Hwang
你們的機構真是臥虎
藏龍
2
讚好
 · 回覆 · 17星期
檢視另2則回應
"
100,HKNPIS,"覺得幸福。
4月3日
  ·
昨日(4月2日)一眾猛龍隊員參加所羅門50公里虛擬賽，他們無懼炎熱天氣，發揮猛龍力量及毅力精神，大部份都能完成今次活動！
在此再次多謝教練悉心教導以及全力參與, 全心付出嘅support team成員，沒有你哋全方位4個support點嘅支援，不能想像他們能否可以順利完成，無言感激！
#SM50 #fearlessdragon #hiking #race
+9
53
53
2個回應
3次分享
讚好
回應
分享
2個回應
最相關
⁠
回應……
請按 Enter 鍵發佈。
Son Chung
1
讚好
 · 回覆 · 17星期
查看另 1 則回應
"
101,HKNPIS,"
4月1日
  ·
持續抗逆運動短片系列由各項目專業教練悉心設計及指導，讓市民大眾以及視障或聽障人士，在抗疫期間也可以安心在家中維持全面的體適能及伸展訓練。影片內的動作講解詳盡，適合視障人士收聽並跟隨指示做動作，部分影片更配有手語，輔助聽障人士理解。運動要持之以恆才有成效，記得每星期到我們的Youtube 頻道，跟隨導師做運動喔！
體能 (三)︰https://youtu.be/awHLORjxwjs
體能 (二)︰https://youtu.be/BoCnay6F9B0
體能 (一)︰https://youtu.be/Janrw1T70Kk
彈力帶 (三)︰https://youtu.be/-WRVqjSbbgY
彈力帶 (二)︰https://youtu.be/aaUxyXFi_CE
彈力帶 (一)︰https://youtu.be/yEf8L5dCb_I
放鬆︰https://youtu.be/n2Q6-kJM_rI
運動前後動態伸展︰https://youtu.be/9kXJO2u5yJE
靜態伸展 (下身)︰https://youtu.be/ueuDJAaqseU
靜態伸展 (上身)︰https://youtu.be/-WRVqjSbbgY
In Bloom - Fitness 
#香港伸展運動學會
#姚潔貞 姚潔貞 Christy Yiu 
#陳家豪 CHAN KA HO 陳家豪 
#在家抗疫
繼續播放影片
MESSENGER
"
102,HKNPIS,"
傳送訊息
19
19
6次分享
讚好
回應
分享
0個回應
⁠
回應……
請按 Enter 鍵發佈。
"
103,HKNPIS,"
3月29日
  ·
由賽馬會社區持續抗疫基金捐助的「融」入新常態計劃，旨在從改善殘障人士的健康及提升他們的資訊科技應用能力，讓大家能適應新常態下的生活。
本會在Facebook 已陸續介紹過中心新添置的輔助科技產品，例如點字打字機、Homepod、無線點字顯示器、3D 打印機等等，歡迎各位殘障人士預約體驗和使用。而為了照顧不同應用科技程度的會員，本會亦經常舉辦不同的工作坊，由計劃的視障職員為參加者講解及從旁協助。不論你是新手還是資深資訊科技使用者，只要有興趣接觸輔助科技，都歡迎與我們聯絡！
#融入新常態 #資訊科技 #輔助科技 #點字 #視障 #傷健共融 #提升生活質素
"
104,HKNPIS,"
傳送訊息
21
21
1 次分享
讚好
回應
分享
0個回應
⁠
回應……
請按 Enter 鍵發佈。
"
105,HKNPIS,"
3月29日
  ·
持續抗逆運動短片系列之體能訓練﹙三﹚
來到短片系列的最終章，亦是萬眾期待的終極高階體能！短片中將會繼續由猛龍主教練陳家豪及姚潔貞，帶領著視聽障跑手浩良，教大家提升心肺功能、肌力、肌耐力、速度、敏捷度及平衡力。持續鍛鍊，打好基礎，那麼就無論做任何運動，都得心應手啦！
第十集︰⋯⋯ 查看更多
"
106,HKNPIS,"
Charity Organization
傳送訊息
26
26
4次分享
讚好
回應
分享
0個回應
⁠
回應……
請按 Enter 鍵發佈。"
107,HKNPIS,"
3月18日
  ·
持續抗逆運動短片系列之體能訓練﹙一﹚
不經不覺，在連月來的伸展、彈力帶及放鬆訓練後，已經來到持續抗逆運動短片系列的最後一個主題：「體能訓練」了。這個系列將會由長跑運動員兼猛龍主教練：陳家豪及姚潔貞，帶領大家由淺入深，學習鍛練不同的肌肉群組、平衡力及耐力，在抗疫期間保持身體健康之餘，亦令各跑手、山友可以維持最佳狀態，為隨時恢復的訓練及比賽作好準備。
第一集是為初階者及久未運動的人士而設，所以選擇了比較簡短、易明的基本靜態動作組合，作為訓練。
第八集︰
練習次數請留意教練的指示，訓練動作如下。
1. 掌上壓
2. 平板側行轉體
3. 背掌上壓
4. 捲腹
5. 背泳踢腿
6. 側平板屈伸
7. 深蹲
#融入新常態計劃
#香港賽馬會慈善信託基金
#體能
#在家抗疫
#在家運動
#肌力訓練
#猛龍教練
#猛龍
"
108,HKNPIS,"
Charity Organization
傳送訊息
19
19
8次分享
讚好
回應
分享
0個回應
⁠
回應……
請按 Enter 鍵發佈。
"
109,HKNPIS,"
3月18日
  ·
「賽馬會殘障家長子女支援計劃2.0」招募師友導師
殘障父母(視障/聽障/肢體傷殘/精神病患康復者)的健全子女遇到學業問題時，較難從父母方面獲得援助。同時，子女可能會因父母的殘障而限制了到處見識的機會，亦可能會因自己的父母與別人不一樣而感到自卑。故此，我們推出了此計劃，誠意邀請熱心人士(現正就讀大專/大學或擁有同等學歷人士)擔任他們的補習導師，幫助他們解決疑難，並分享生活經驗，令小朋友更快樂地成長。
導師職責：
- 為殘障父母的健全子女定期上門補習(1個月4堂，每堂2小時)，服務對象為初小至高中生
- 陪伴這些家庭出席戶外活動或興趣工作坊，擴闊小朋友的眼界
- 導師可獲義工津貼(補習津貼每小時$75)
現時以下的家庭正等待合適的老師：
1.   性別：男
級別：小四
地區：太和
重點補習科目：全科
家長殘障類別：精神病康復者
2. 性別：男
級別：小六
地區：沙田
重點補習科目：全科
家長殘障類別：聽障
3. 性別：女
級別：中五
地區：將軍澳
重點補習科目：全科
家長殘障類別：聽障
4. 性別：男
級別：中四
地區：長沙灣
重點補習科目：全科
家長殘障類別：精神病康復者
5. 性別：女
級別：中四
地區：石峽尾
重點補習科目： 英文、數學、企業、會計與財務概論 (BAFS)
家長殘障類別：視障
6. 性別：男
級別：中二
地區：天水圍
重點補習科目：英文、數學
家長殘障類別：視障
7. 性別：女
級別：中二
地區：紅磡
重點補習科目：全科
家長殘障類別：聽障
8. 性別：男
級別：小五
地區：將軍澳
重點補習科目：全科
家長殘障類別：聽障
9. 性別：女
級別：小一
地區：將軍澳
重點補習科目：全科
家長殘障類別：聽障
10. 性別：女
級別：小四
地區：土瓜灣
重點補習科目：全科
家長殘障類別：聽障
"
110,HKNPIS,"
"
111,HKNPIS," 是服務本港殘疾朋友的本地註冊非牟利機構 成立宗旨： 推動傷健共融，提倡無障礙社會環境和增強官商民協作 本會使命： 平等貢獻，傷健共融
WhatsApp
237
237
3個回應
34次分享
讚好
回應
分享
3個回應
最相關
⁠
回應……
請按 Enter 鍵發佈。
Kelvin Chan
請問如何申請做導師？
1
讚好
 · 回覆 · 18星期
2個回覆
"
112,HKNPIS,"
3月17日
  ·
【CIBS節目：黑暗中的音樂】
明晚將請來 Rykadan 集團主席 和 Kim Mok (本會總幹事) 以「社區中的傷健共融」為題與大家分享，記得留意收聽呀！
(HKT 21:05 - 22:00)
https://www.rthk.hk/....../programme/p1078_music_in_the_dark
「黑暗中的音樂」由靚聲琴手Vincie詠詩主持，帶大家走進視障人士的音樂世界。每集邀請不同嘉賓邊談邊唱，分享在音樂路上各色各樣的趣事，讓聽眾了解視障人士在音樂路上的挑戰，帶出傷健共融的訊息，為社區增添正能量。
12
12
5次分享
讚好
回應
分享
0個回應
⁠
回應……
請按 Enter 鍵發佈。
"
113,HKNPIS,"
3月17日
  ·
【清水灣慈善線上跑步行2020-21】猛龍長跑隊共有4隊獲獎，恭喜各位！
+6
Runner's World HK 跑者世界
3月17日
  ·
【清水灣慈善線上跑步行2020-21】
頒獎典禮
早前由清水灣鄉村俱樂部舉辦的「清水灣慈善線上跑步行2020-21」順利舉行，活動吸引超過300人參加。為表揚各個組別的得獎者在賽事期間的努力，大會更特別在"
114,HKNPIS,的油麻地中心舉行頒獎禮。除得獎者外，當天的出席嘉賓尚包括
115,HKNPIS,"主席林衛邦及總幹事⋯⋯ 查看更多
29
29
1 次分享
讚好
回應
分享
0個回應
⁠
回應……
請按 Enter 鍵發佈。
"
116,HKNPIS,"
3月12日
  ·
「悅聲易」工作坊‧傷健共融‧攜手提升視障人士獨立生活能力
「創啟社會科技」公司的負責人昨天到本會為我們的視障會員舉辦「悅聲易」工作坊，令一眾會員獲益不少！
工作坊的報名反應熱烈，活動進行期間，視障會員們十分好學，在小組內熱切地向職員及義工發問，並成功學習到如何應用「悅聲易」的各個功能去解決日常生活的問題。而一些首次接觸視障人士的義工，更在協助視障人士安裝程式及應用期間，親身體會到視障人士所面對的障礙和挑戰，以及學習到與他們溝通的技巧，對他們來說絕對是一次具意義的傷健共融新體驗！義工們更立即登記成為「悅聲易」的義工，日後可協助更多視障人士解決疑難。⋯⋯ 查看更多
44
44
18次分享
讚好
回應
分享
0個回應
⁠
回應……
請按 Enter 鍵發佈。
"
117,HKNPIS,"
3月10日
  ·
【CIBS節目：黑暗中的音樂】
明晚將請來蔡樂詩和 Kim Mok (本會總幹事) 以「導盲犬的音樂世界」為題與大家分享，記得留意收聽呀！
(HKT 21:05 - 22:00)
https://www.rthk.hk/....../programme/p1078_music_in_the_dark⋯⋯ 查看更多
14
14
2次分享
讚好
回應
分享
0個回應
⁠
回應……
請按 Enter 鍵發佈。
"
118,HKNPIS,"
3月8日
  ·
感謝清水灣鄉村俱樂部一直以來對本會的支持，共同建構傷健共融的杜會。 
「清水灣慈善線上跑步行2020-21」本會共有四隊獲頒獎項，令人鼓舞。
在此先恭喜V-Run與V-Walk/個人及家庭組別的得獎者！⋯⋯ 查看更多
+3
The Clearwater Bay Golf & Country Club
3月8日
  ·
We are  committed to taking care of our community and supporting local sport promotion. 
With this in mind, we launched our first ever virtual run and walk - T⋯⋯ 查看更多
40
40
1 個回應
讚好
回應
分享
1 個回應
最相關
⁠
回應……
請按 Enter 鍵發佈。
FiOna Fi
恭喜
以下隊員！
公眾家庭步行組的亞軍⋯⋯ 查看更多
讚好
 · 回覆 · 21星期
"
119,HKNPIS,"
3月8日
  ·
持續抗逆運動短片系列之彈力帶肌力訓練﹙三﹚
第七集，來到最後一集的彈力帶訓練，導師將會針對恆常跑步及行山人士，教大家做一些強化核心肌群及一些針對性的肌肉訓練，以幫助大家增強身體的穩定性，減少受傷的機會。本集特別針對經常參加比賽的人士，因為這些運動員需要良好的肌力與體能來應付高強度訓練，以免傷患打亂比賽訓練的計劃和進度。請緊記彈力帶是消耗品，使用前一定要仔細檢查，看彈力帶是否適合繼續使用。 
注意︰練習次數請留意導師的指示。⋯⋯ 查看更多
21
21
5次分享
讚好
回應
分享
0個回應
回應……
請按 Enter 鍵發佈。"
120,HKNPIS,"
3月10日
  ·
【CIBS節目：黑暗中的音樂】
明晚將請來蔡樂詩和 Kim Mok (本會總幹事) 以「導盲犬的音樂世界」為題與大家分享，記得留意收聽呀！
(HKT 21:05 - 22:00)
https://www.rthk.hk/....../programme/p1078_music_in_the_dark
「黑暗中的音樂」由靚聲琴手Vincie詠詩主持，帶大家走進視障人士的音樂世界。每集邀請不同嘉賓邊談邊唱，分享在音樂路上各色各樣的趣事，讓聽眾了解視障人士在音樂路上的挑戰，帶出傷健共融的訊息，為社區增添正能量。
14
14
2次分享
讚好
回應
分享
0個回應
⁠
回應……
請按 Enter 鍵發佈。
"
121,HKNPIS,"
3月8日
  ·
感謝清水灣鄉村俱樂部一直以來對本會的支持，共同建構傷健共融的杜會。 
「清水灣慈善線上跑步行2020-21」本會共有四隊獲頒獎項，令人鼓舞。
在此先恭喜V-Run與V-Walk/個人及家庭組別的得獎者！
#清水灣慈善線上跑步行 #TheClearwaterBayCharityVirtualRunAndWalk
#virtualrun #"
122,HKNPIS," #猛龍長跑隊 #CommunityOutreachProgramme #COP #ServetheCommunity #CarefortheSociety #CWBWellness #ClearwaterBayGolfCountryClub #CWB
+3
The Clearwater Bay Golf & Country Club
3月8日
  ·
We are  committed to taking care of our community and supporting local sport promotion. 
With this in mind, we launched our first ever virtual run and walk - T⋯⋯ 查看更多
40
40
1 個回應
讚好
回應
分享
1 個回應
最相關
⁠
回應……
請按 Enter 鍵發佈。
FiOna Fi
恭喜
以下隊員！
公眾家庭步行組的亞軍⋯⋯ 查看更多
讚好
 · 回覆 · 21星期
"
123,HKNPIS,"
3月8日
  ·
持續抗逆運動短片系列之彈力帶肌力訓練﹙三﹚
第七集，來到最後一集的彈力帶訓練，導師將會針對恆常跑步及行山人士，教大家做一些強化核心肌群及一些針對性的肌肉訓練，以幫助大家增強身體的穩定性，減少受傷的機會。本集特別針對經常參加比賽的人士，因為這些運動員需要良好的肌力與體能來應付高強度訓練，以免傷患打亂比賽訓練的計劃和進度。請緊記彈力帶是消耗品，使用前一定要仔細檢查，看彈力帶是否適合繼續使用。 
注意︰練習次數請留意導師的指示。
YouTube︰https://youtu.be/-WRVqjSbbgY
預告︰下期持續抗逆運動短片，將會一連三集，由猛龍的主教練陳家豪及姚潔貞教大家做體能訓練，萬勿錯過！
捐款連結：https://donate.inclusive.org.hk/donate
21
21
5次分享
讚好
回應
分享
0個回應
⁠
回應……
請按 Enter 鍵發佈。
"
124,HKNPIS,"
3月5日
  ·
剛過去的週未（2月27日-3月1日）四位猛龍隊員以26小時25分一齊完成了大嶼100（TLT100）！
恭喜Morris昌, Samuel保 完成 4x100 大滿貫
恭喜英堅兩個月內完成 3x100 
恭喜Choong聰兩個月內完成 2x100 
另外再次恭喜這兩個月內完成 2x100 
的米高
若想支持我們，捐款請到：https://donate.inclusive.org.hk/donate 
本會同時歡迎以現金、轉數快、支票及銀行轉帳等方式捐款，詳情請與我們聯絡。
#大嶼100 #猛龍 #大滿貫 #4x100
#猛龍支援隊 #熱食提供 #專人按摩 
片段剪接：Jeff Wong
https://fb.watch/41quRA7nbM/
Translantau
3月5日
  ·
Inspiring stories from Runners who make you get out for a run 
. Well done Cheng Yue Choong 聰 and Kwok Chak Kin 英堅 from Fearless Dragon 猛龍 , the running club for⋯⋯ 查看更多
24
24
3次分享
讚好
回應
分享
0個回應
⁠
回應……
請按 Enter 鍵發佈。
"
125,HKNPIS,"
3月5日
  ·
內置OCR快速入紙掃描器，讓視障人士快速取得資料概覽
面對紙張文件和書籍，視障人士往往因為身邊沒有人幫忙讀出內容，而感到束手無策。坊間有一些電話應用程式，讓視障人士可以向義工求助，但如果頁數眾多，此方法就未必是最佳選擇。
本會新增了一部HP多功能快速入紙掃描器，入紙速度可達每分鐘120張﹙以A4尺寸計算﹚，而掃描最大尺寸為A3。掃描器支援多種檔案類型的輸出，其中的「光學文字辨識軟件」﹙OCR﹚，可以把文件快速轉換成文字檔，讓視障人士用電腦或電話中的語音功能讀出來，這樣，分享文件就變得省時，方便，無障礙。
除了文件，每當有視障人士喜歡的新書出版時，我們可以把書割開（如圖中的視障職員阿釗示範），然後把書放入送紙器，只需大約5分鐘﹙視乎頁數﹚，就可以得到一個文字檔，作自用用途。雖然OCR科技在中文字辨識上，仍有限制，例如：配圖、文字大小、方向和排版方式都會影響準確性，但比起被動的等待，快速概覽的確可以為視障人士在工作或生活上帶來便利。
#快速
#掃描器
#小知識
#傷健共融
#自助
#省時方便
#OCR
35
35
3個回應
5次分享
讚好
回應
分享
3個回應
最相關
⁠
回應……
請按 Enter 鍵發佈。
Fanny Hwang
可以幫到好多有需要人士
2
讚好
 · 回覆 · 22星期
查看另 1 則回應
"
126,HKNPIS,"
3月3日
  ·
持續抗逆運動短片系列之彈力帶肌力訓練﹙二﹚
深層肌肉需要均衡地增強，今集導師將會教大家利用彈力帶在增強軀幹核心肌肉的同時，一拼增強下半身肌肉。訓練包括核心肌肉、臀部、大腿及小腿。各位請緊記彈力帶是消耗品，使用前一定要仔細檢查，看彈力帶是否適合繼續使用。
第六集︰⋯⋯ 查看更多
"
127,HKNPIS,"
Charity Organization
傳送訊息
28
28
4次分享
讚好
回應
分享
0個回應
⁠
回應……
請按 Enter 鍵發佈。
"
128,HKNPIS,"
3月2日
  ·
【熱血短片登場：《有缺陷無遺憾》】
如果有一天醒來，睜開眼但看不見，豎起耳朵但聽不到，人生將會是怎樣？
失去視力或失去聽力，對一般人來說可能只是一組詞語，但對於殘障人士來說，就是一種無論他們想或不想，都會陪伴終身的障礙。試想像每天活在漆黑一片中，踏出家門那一刻心情就開始緊張起來、踏出未知的每一步、猜度路人的眼光……又試想像在寂靜無聲的世界中，只能看著旁人的嘴開開合合、人人都享受著理所當然的由音樂和各種電子產品帶來的官感刺激，自己卻只能在絕對寧靜的腦海中和自己對話……⋯⋯ 查看更多
WHATSAPP
【熱血短片登場：《有缺陷無遺憾》】
WhatsApp
245
245
7個回應
84次分享
讚好
回應
分享
7個回應
最相關
⁠
回應……
請按 Enter 鍵發佈。
Fanny Hwang
衝破殘疾猛龍做得到
讚好
 · 回覆 · 22星期
檢視另6則回應"
129,HKNPIS,"的殘障會員用行動告訴你：態度決定命運！有缺陷，絕對不代表有遺憾！
本會在多方面幫助視障及聽障人士衝破框框，拓展新領域。尤其在運動方面，我們的努力得到各方的認同。除了發展成熟的「猛龍長跑隊」(視、聽障跑隊)外，近年我們還向山賽界發展。同時，視、聽障隊員永不放棄的精神，亦吸引到愈來愈多健全人士成為領跑員，實現傷健共融。
「缺陷」並不等於「遺憾」，「傷健」絕對可以「共融」，如果你認同我們的理念，請慷慨捐助，讓我們有更多資源去幫助殘疾人士衝破殘障的界限，重燃希望，活出他們理想中的人生。
捐款連結：https://www.inclusive.org.hk/donate
#有缺陷無遺憾 #傷健共融 #猛龍長跑隊 #視障 #聽障 #短片 #inclusive #able #disable #fearlessdragon #hknpis
WHATSAPP
【熱血短片登場：《有缺陷無遺憾》】
WhatsApp
245
245
7個回應
84次分享
讚好
回應
分享
7個回應
最相關
⁠
回應……
請按 Enter 鍵發佈。
Fanny Hwang
衝破殘疾猛龍做得到
1
讚好
 · 回覆 · 22星期
檢視另6則回應
"
