,page,raw_data
91,noahsark,"
Winnie Cheung
謝謝你的查詢！
部份精選住宿套票將於4月9日在「賞你住」網站展示，如需查詢詳情及預訂，請直接向酒店聯絡 （tel : 3411 8823)
讚好
 · 回覆 · 17星期
查看另 1 則回應
"
92,noahsark,"
3月30日
  ·
【#最後召集 #環球美食遊 復活節豐味自助午餐】 
5日連假仲未安排好節目？唔好諗咁多，梗係食餐好氹身邊人及自己開心先啦！
 坐落喺馬灣東灣海旁嘅挪亞方舟度假酒店豐盛閣餐廳，特別為復活節長假，準備咗環球美食自助午餐，等你同親朋戚友可以喺假期大擦一餐！
 多款冰鎮海鮮及刺身、露絲瑪利燒羊髀、慢煮美國豬柳、新加坡喇沙、西京燒比目魚柳，源源不絕奉上，務求個個都食到「大滿足」
 而且甜品專區仲會提供紅絲絨蛋糕、MÖVENPICK雪糕以及復活節特備甘筍蛋糕同十字包等等等等，全力滿足各位嘅第2個胃
 唔好等⋯⋯ 查看更多
147
147
3個回應
10次分享
讚好
回應
分享
3個回應
最相關
⁠
回應……
請按 Enter 鍵發佈。
鄭文文
讚好
 · 回覆 · 17星期
你選擇了「最相關」，因此系統可能已過濾掉部分回應。
"
93,noahsark,"
3月30日
  ·
【本地遊推介 玩轉奇趣樂活島】 
今個復活節，想要刺激新奇又窩心嘅假期體驗？一於約埋家人朋友
，齊齊登上「玩轉奇趣樂活島」
啦！ 
喺馬灣嘅挪亞方舟，小朋友可以參加「童趣飛馳樂」，玩盡各式單車
及高卡車自駕遊，又可以喺巨型火箭滑梯繩網陣(躍動天地)及「城堡彈跳天地」盡情放電！一家人亦可自駕全新推出嘅家庭樂單車，傾傾講講享受親子時光！
追求刺激嘅⋯⋯ 查看更多
"
94,noahsark,"
公園
瞭解詳情
372
372
39個回應
57次分享
讚好
回應
分享
39個回應
最相關
⁠
回應……
請按 Enter 鍵發佈。
Kristy So
請教，網上購票，優惠套票A及B有何分別？熱線無人聽。謝謝。
讚好
 · 回覆 · 18星期
你選擇了「最相關」，因此系統可能已剔除部分回覆。
作者
"
95,noahsark,"
Kristy So
謝謝你的查詢！
優惠套票A: ⋯⋯ 查看更多
讚好
 · 回覆 · 18星期
檢視另2則回覆
檢視另8則回應
"
96,noahsark,"
3月28日
  ·
平時生活節奏咁急促，不如自製假期治癒吓心靈，早前 卡路仔 Carol Jai 就入住遠離煩囂嘅挪亞方舟度假酒店，體驗「單車樂悠食住玩」staycation
，仲享用豐富嘅美食及小清新工作坊，一齊睇睇佢嘅分享啦！ 
單車樂悠食住玩套票內容：
https://bit.ly/3qXRT8C
0:00 / 0:15
+6
卡路仔 Carol Jai 在"
97,noahsark,"
3月4日
  · 香港
  ·
成年都冇得去旅行
其實留係香港Staycation止下旅行癮都唔錯架！
今次就揀左挪亞方舟兩日一夜
「單車樂悠食住玩套票」，呢個package
行⋯⋯ 查看更多
21
21
4次分享
讚好
回應
分享
0個回應
⁠
回應……
請按 Enter 鍵發佈。"
98,noahsark,"
公園
瞭解詳情
372
372
39個回應
57次分享
讚好
回應
分享
39個回應
最相關
⁠
回應……
請按 Enter 鍵發佈。
Kristy So
請教，網上購票，優惠套票A及B有何分別？熱線無人聽。謝謝。
讚好
 · 回覆 · 18星期
你選擇了「最相關」，因此系統可能已剔除部分回覆。
作者
"
99,noahsark,"
Kristy So
謝謝你的查詢！
優惠套票A: ⋯⋯ 查看更多
1
讚好
 · 回覆 · 18星期
檢視另2則回覆
檢視另8則回應
"
100,noahsark,"
3月28日
  ·
平時生活節奏咁急促，不如自製假期治癒吓心靈，早前 卡路仔 Carol Jai 就入住遠離煩囂嘅挪亞方舟度假酒店，體驗「單車樂悠食住玩」staycation
，仲享用豐富嘅美食及小清新工作坊，一齊睇睇佢嘅分享啦！ 
單車樂悠食住玩套票內容：
https://bit.ly/3qXRT8C
0:01 / 0:15
+6
卡路仔 Carol Jai 在"
101,noahsark,"
3月4日
  · 香港
  ·
成年都冇得去旅行
其實留係香港Staycation止下旅行癮都唔錯架！
今次就揀左挪亞方舟兩日一夜
「單車樂悠食住玩套票」，呢個package
行⋯⋯ 查看更多
21
21
4次分享
讚好
回應
分享
0個回應
⁠
回應……
請按 Enter 鍵發佈。
"
102,noahsark,"
3月26日
  ·
【#復活節滋味旅程
 享受豐盛假期
】
連續多日嘅復活節長假，最開心係同家人摯友共聚，嚐盡滋味假期
 想美饌靚景同時共享，感受與別不同嘅悠閒氛圍，不如嚟挪亞方舟度假酒店豐盛閣餐廳啦！
喺復活節期間，既可享用滿載節慶色彩嘅自助午餐⁺、亦有打卡熱選嘅海景下午茶^、更有陣容鼎盛嘅6道菜「海陸盛匯精品晚餐」⁺ 等，滿足你唔同喜好！讓你一邊品嚐美饌，一邊飽覽青馬大橋及馬灣沙灘嘅無敵海景㖭
！
各款美饌詳情：https://bit.ly/3cn8ei4 
查詢及電話預訂：3411 8836
憑香港挪亞方舟當日門票分別可享指定餐單⁺85折及^9折 (另設加一按原價計算)
*以上圖片僅供參考
*海景座位有限，按現場安排為準
*優惠受條款及細節約束
*部份餐單僅於個別日子供應
#挪亞方舟 #挪亞方舟度假酒店 #豐盛閣餐廳 #復活節 #佳節同樂 #滋味假期 #無敵馬灣海景 #青馬大橋靚景
環球豐味復活節自助午餐
瞭解詳情
彩漾初夏海景下午茶
瞭解詳情
42
42
1 次分享
讚好
回應
分享
0個回應
⁠
回應……
請按 Enter 鍵發佈。
"
103,noahsark,"
3月23日
  ·
【復活節好去處 玩轉奇趣樂活島】
就快又到假期喇！難得可以抖一抖，諗住去邊度好？一於約同家人朋友仔
，登上馬灣呢個奇趣小島，齊齊尋找快樂泉源啦
！
嚟到香港挪亞方舟，既可大玩特玩各式單車自駕遊活動
，喺全新啟用嘅單車徑及指定賽道等穿梭馳騁！愛好刺激嘅可以挑戰「空中繩網歷奇體驗」，鍛鍊膽量，發掘自我潛能！又有巨型火箭滑梯繩網陣(躍動天地)及開心到飛起嘅「城堡彈跳天地」讓小朋友盡情放電！文青一族也可參加治癒系「啤啤熊之友製作室」
及「創意彩繪樂」等來釋放心靈
！仲可以瞬間投入光影之旅
，一齊重拾久違嘅復活節真諦！ 
活動期間推出「買2送1」入場門票優惠，仲有好多活動等你哋體驗，而家就上網預購門票，迎接驚喜假期啦！
香港挪亞方舟 - 玩轉奇趣樂活島：
- 2021年4月1日至11日
- 部份活動於指定日子開放/及另需收費/及需符合特定參加條件
- 「買2送1」門票優惠適用於挪亞方舟正門票務處或官方網站購票時享用
- 其中2位入場人士須購買成人正價門票，即可獲贈1張成人/特惠門票
- 以上圖片只供參考，以現場安排為準
查詢熱線：3411 8888
活動詳情：https://bit.ly/3ccIswO 
提提你：購買門票及進場遊覽前，請先細閱最新防疫措施：https://bit.ly/3gYa35B
#馬灣 #挪亞方舟 #單車遊 #復活節好去處 #本地遊推介 #門票買2送1
"
104,noahsark,"
公園
瞭解詳情
252
252
25個回應
29次分享
讚好
回應
分享
25個回應
最相關
⁠
回應……
請按 Enter 鍵發佈。
Love Cat
請問現在開放時間如何？
讚好
 · 回覆 · 19星期
作者
"
105,noahsark,"
Love Cat
謝謝你的查詢！
主題公園開放時間為 早上10時至下午6時。
1
讚好
 · 回覆 · 19星期
Chui Ling Lai
"
106,noahsark,"︰正確
讚好
 · 回覆 · 19星期
檢視另 1 則回覆
你選擇了「最相關」，因此系統可能已剔除部分回覆。
檢視另7則回應
"
107,noahsark,"
3月19日
  ·
【#輕旅主義 寫意遊馬灣Staycation
 】
趁著初夏將至，不如重新發掘馬灣之美？
 既有延綿有序嘅山徑，等你欣賞青馬大橋靚景以及馬灣全景
；亦有香港稀有嘅濕地、紅樹林生態風貌，好讓你感受青山綠水嘅自然美態
；亦可隨時享受海風吹送
，兼遊歷不同嘅自然風景
想好好享受寧靜嘅馬灣，盡享慢活時光？即刻預訂挪亞方舟度假酒店「寫意輕旅住宿套票」，stay overnight自然更多時間重新感受！套票更包含精緻海景下午茶，臨海品嚐，加上青馬大橋映襯，自然更添寫意啦
「寫意輕旅住宿套票」包括：
 1晚酒店住宿所選客房類型
 免費於豐盛閣餐廳享用海景下午茶以及早餐
惠顧指定餐飲可享85折優惠
 延遲退房時間至下午1時 (視乎當日客房供應)
優惠期：2021年4月7日至5月31日 (5月9日、公眾假期及假期前夕除外)
查詢及預訂：(852) 3411 8823 及 reservations@noahsark.com.hk 
詳情：http://bit.ly/3lpLL6W 
*各客房獲得HKQAA衛生抗疫措施認證，兼備獨立空調系統
*以上圖片只作參考，以現場安排為準
*優惠受條款及細節約束
#香港好去處 #馬灣 #挪亞方舟度假酒店 #輕旅主義 # #豐盛閣餐廳 #慢活 #HKStaycation #愜意遊馬灣 #寫意輕旅住宿套票 #遊山玩水都可以 #濕地 #紅樹林
"
108,noahsark,"
公園
瞭解詳情
142
142
5個回應
12次分享
讚好
回應
分享
5個回應
最相關
⁠
回應……
請按 Enter 鍵發佈。
Wallace Yip
你地過查詢電話完全冇人聽，請問究竟有冇開門。早又試過，下午又試過啦。
1
讚好
 · 回覆 · 19星期
作者
"
109,noahsark,"
Wallace Yip
你好，由於線路繁忙，對你的體驗我們很抱歉。
請問可以於facebook messenger PM我們，留低有意查詢的事項及聯絡電話，讓我們進一步跟進嗎？
讚好
 · 回覆 · 19星期
查看另 1 則回應
"
110,noahsark,"
3月16日
  ·
就算未能出外旅遊，都可以有超驚喜嘅度假體驗，氹屋企人開心㗎
！ 
早前   @四月媽媽手記  一家人就入住挪亞方舟度假酒店嘅 「啤啤熊英倫遊」主題客房，仲歎咗豐富晚餐同遊覽主題公園，一齊睇睇佢嘅分享吖！ 
家庭樂繽紛主題套房住宿套票詳情：
h⋯⋯ 查看更多
+19
四月媽媽手記在"
111,noahsark,"
3月6日
  · 香港
  ·
我們的第一次staycation 由馬灣開始啦！
已經很久沒有去過旅行，當亨亨知道可以入住酒店，已經未出發先興奮
！想有渡假
feel，又要有適合小朋友的活動，我們便選擇了遠離繁囂
的 #挪亞方舟度假酒店，來個兩日一夜親子充電之旅。
我們所預訂的「#家庭樂繽紛主題客房住宿套票」包括：
1⋯⋯ 查看更多
40
40
19個回應
6次分享
讚好
回應
分享
19個回應
最相關
⁠
回應……
請按 Enter 鍵發佈。
Winnie Lui
2大2小， 7歲同歲半，可以住3人房嗎
讚好
 · 回覆 · 20星期
作者
"
112,noahsark,"
Winnie Lui
謝謝你的查詢，按閣下情況，可參考3人入住之價目。
讚好
 · 回覆 · 20星期
檢視另8則回應
"
113,noahsark,"
3月15日
  ·
【#環球美食遊 復活節豐味自助午餐】
朋友係要見㗎，親戚屋企人更加要見！趁復活節長假，早啲約實親朋好友大擦一餐 挪亞方舟度假酒店豐盛閣餐廳就為復活節長假，精心炮製包羅環球美食嘅自助午餐，等大家即使不能出國旅行，都可以嚐盡各國美食    ，例如露絲瑪利燒羊髀、慢煮美國豬柳、新加坡喇沙、西京燒比目魚柳、多款冰鎮海鮮及刺身，加上琳琅滿目嘅甜品專區提供紅絲絨蛋糕、MÖVENPICK雪糕以及復活節特備甘筍蛋糕 與十字包等，夠晒豐富又有節日氣氛，仲可以飽覽青馬大橋嘅壯麗海景呢！
依家預早booking可享最高85折早鳥優惠，仲唔快啲預訂
？⋯⋯ 查看更多
"
114,noahsark,"
公園
瞭解詳情
113
113
4個回應
13次分享
讚好
回應
分享
4個回應
最相關
⁠
回應……
請按 Enter 鍵發佈。
Gloria Chau
$
讚好
 · 回覆 · 19星期
作者
"
115,noahsark,"
Gloria Chau 你好，
謝謝你的查詢！⋯⋯ 查看更多
NOAHSARKHOTEL.COM.HK
Offical Website | Noah's Ark Hotel & Resort
Offical Website | Noah's Ark Hotel & Resort
讚好
 · 回覆 · 19星期
你選擇了「最相關」，因此系統可能已過濾掉部分回應。
"
116,noahsark,"
3月13日
  ·
周末遇上好天氣，不如約埋摰愛或閨蜜，到餐廳歎吓afternoon tea
，一邊欣賞廣闊嘅海景
，一邊輕談心事，細嚼精緻美點，所有壓力都一掃而空！ 
之前 Foodieyanyannn   就喺挪亞方舟度假酒店，品嚐 「花語・春日海景下午茶」，一齊睇睇佢嘅分享！ 
餐單詳情：⋯⋯ 查看更多
32
32
1 次分享
讚好
回應
分享
0個回應
⁠
回應……
請按 Enter 鍵發佈。"
117,noahsark,"
公園
瞭解詳情
113
113
4個回應
13次分享
讚好
回應
分享
4個回應
最相關
⁠
回應……
請按 Enter 鍵發佈。
Gloria Chau
$
讚好
 · 回覆 · 19星期
作者
"
118,noahsark,"
Gloria Chau 你好，
謝謝你的查詢！⋯⋯ 查看更多
NOAHSARKHOTEL.COM.HK
Offical Website | Noah's Ark Hotel & Resort
Offical Website | Noah's Ark Hotel & Resort
讚好
 · 回覆 · 19星期
你選擇了「最相關」，因此系統可能已過濾掉部分回應。
"
119,noahsark,"
3月13日
  ·
周末遇上好天氣，不如約埋摰愛或閨蜜，到餐廳歎吓afternoon tea
，一邊欣賞廣闊嘅海景
，一邊輕談心事，細嚼精緻美點，所有壓力都一掃而空！ 
之前 Foodieyanyannn   就喺挪亞方舟度假酒店，品嚐 「花語・春日海景下午茶」，一齊睇睇佢嘅分享！ 
餐單詳情：
「花語・春日海景下午茶」
供應期至3月31日
https://bit.ly/2PTZl6N
「彩漾初夏海景下午茶」
供應期由4月1日至5月31日
https://bit.ly/3rPsEpu 
查詢及預訂：3411 8836
#挪亞方舟度假酒店  #豐盛閣餐廳 #海景下午茶  
*相片獲授權發布
32
32
1 次分享
讚好
回應
分享
0個回應
⁠
回應……
請按 Enter 鍵發佈。
"
120,noahsark,"
3月12日
  ·
【復活節推介  滿Fun驚喜Staycation】
復活節就到喇！諗好同家人摯愛點樣歡度假期未呢？嚟到環境宜人嘅挪亞方舟度假酒店，來一場別開生趣嘅Staycation，既可親手製作萌爆嘅啤啤熊公仔
及幸福之心微景盆栽
，亦可在美景下品味豐富晚餐，仲可以四處探索馬灣嘅大自然美景及打卡熱點，共度圓美假期！
「滿FUN復活節度假套票」包括：
 1晚酒店住宿所選客房類型
 免費於豐盛閣餐廳享用早餐及豐富晚餐
 免費參加啤啤熊之友製作室及微景盆栽工作坊
 免費葡萄汽酒乙支及精美禮物
優惠期：2021年4月1日至4月6日
查詢及預訂：(852) 3411 8823 及 reservations@noahsark.com.hk
詳情：https://bit.ly/3t4St4T
*各客房獲得HKQAA衛生抗疫措施認證，兼備獨立空調系統
*以上圖片只作參考，以現場安排為準
*優惠受條款及細節約束
#復活節 #香港好去處 #馬灣 #挪亞方舟度假酒店 #豐盛閣餐廳
"
121,noahsark,"
公園
瞭解詳情
85
85
16個回應
1 次分享
讚好
回應
分享
16個回應
最相關
⁠
回應……
請按 Enter 鍵發佈。
Mandy Yu
網上無法查詢房間詳情。
讚好
 · 回覆 · 21星期
作者
"
122,noahsark,"
Mandy Yu
你好，謝謝你的查詢!
現時網站可查閱4月之最新房間供應情況，請重新再試試。
讚好
 · 回覆 · 21星期
Mandy Yu
"
123,noahsark," 見到，但已經沒有家庭房
讚好
 · 回覆 · 21星期
你選擇了「最相關」，因此系統可能已剔除部分回覆。
檢視另7則回應
"
124,noahsark,"
3月10日
  ·
【度假式園林婚禮 締造雋永浪漫回憶】
喺藍天白雲見證下，攜手步入綠意盎然嘅園林裡，或置身喺童話風嘅庭園中，與摯愛共訂一生盟誓，共譜專屬倆人嘅新樂章，為一幅幅純美畫面，定存為雋永嘅甜蜜回憶。喺挪亞方舟度假酒店，就可輕易實現！
坐落馬灣東灘海旁嘅挪亞方舟度假酒店，既有多個不同風格嘅戶外園林場地，亦有室內婚宴場地作圓美後盾，配合周全體貼嘅服務，助你倆成就夢想婚禮！
戶外證婚儀式套餐由HK$8,888起
中式婚宴由每席HK$6,880起
西式婚宴由每位HK$588起
查詢：(852) 3411 8800及banquet@noahsark.com.hk
詳情：https://bit.ly/3lN8V61
*以上圖片只作參考，以現場安排為準
*優惠受條款及細節約束
#挪亞方舟  #挪亞方舟度假酒店  #戶外園林婚禮  #輕婚禮
#方舟奇園  #意中園  #氣派婚宴  #室內室外場地   #醉人美景  #馬灣風光
"
125,noahsark,"
公園
瞭解詳情
98
98
3個回應
3次分享
讚好
回應
分享
3個回應
最相關
⁠
回應……
請按 Enter 鍵發佈。
Tia Lam
p m
讚好
 · 回覆 · 12星期
查看另 1 則回應
"
126,noahsark,"
3月8日
  ·
【Premium Celebration為摯愛送上驚喜旅程】 
想同家人摯友慶祝生日或特別嘅日子
，不如來一個別出心裁嘅Staycation！挪亞方舟度假酒店全新推出嘅「歡聚慶祝度假套票」，一站式貼心安排各式精彩禮遇，令特別嘅一天，締造更多驚喜回憶！
由寬敞舒適嘅酒店客房、青馬大橋美景下嘅豐盛佳餚
、精緻引人嘅蛋糕
，當然唔少得葡萄酒及節慶氣球等添加歡樂氣氛，再加上洋溢度假氛圍嘅小島風情
，必定為摯愛好友帶來滿滿幸福感！
「歡聚慶祝度假套票」包括：
1晚酒店住宿所選客房類型
免費早餐
免費4道菜豐盛晚餐或6道菜海陸盛滙精品晚餐
免費精緻蛋糕、葡萄汽酒及橙汁各一支
免費精美鋁質氣球及6R紀念照片
優惠期：即日至2021年3月31日
查詢：(852) 3411 8823及reservations@noahsark.com.hk
詳情及網上預訂：https://bit.ly/3e0N5eV
*各客房獲得HKQAA衛生抗疫措施認證，兼備獨立空調系統
*以上圖片只作參考，以現場安排為準
*優惠受條款及細節約束
#慶祝生日 #周年紀念 #特別禮遇 #挪亞方舟度假酒店 #豐盛閣餐廳 #馬灣 #PremiumCelebrationStaycationPackage #NoahsArkHotelandResort #HarvestRestaurant #Mawan
"
127,noahsark,"
公園
瞭解詳情
140
140
16個回應
7次分享
讚好
回應
分享
16個回應
最相關
⁠
回應……
請按 Enter 鍵發佈。
Su Jassy
帶埋6歲小朋友住 需要加錢？ 早/晚餐加小童價 要幾錢？
讚好
 · 回覆 · 21星期
作者
"
128,noahsark,"
Su Jassy
謝謝你的查詢！
住宿套票包括餐飲服務，如小童為3歲或以上，也視為一位入住旅客。
讚好
 · 回覆 · 21星期
作者
"
129,noahsark,"
Su Jassy
謝謝你的查詢！⋯⋯ 查看更多
NOAHSARKHOTEL.COM.HK
Offical Website | Noah's Ark Hotel & Resort
Offical Website | Noah's Ark Hotel & Resort
讚好
 · 回覆 · 21星期
你選擇了「最相關」，因此系統可能已剔除部分回覆。
檢視另4則回應
"
130,noahsark,"
3月5日
  ·
【春日綠意滿Fun遊 門票買2送1優惠】
我哋 #挪亞方舟 已經重開喇，嚟咗探我哋未呢？而家除咗有門票買2送1優惠，仲有好多活動讓你哋體驗！一於約埋屋企人同朋友仔
嚟大玩特玩，來一趟綠油油
嘅滿Fun旅程！ 
既有全新推出嘅馬灣環島單車遊^，讓您探索不一樣嘅小島風情
，亦有啱晒小朋友放電嘅童趣飛馳樂、巨型火箭滑梯繩網陣(躍動天地)，又有開心到飛起嘅城堡彈跳天地！
想療癒⋯⋯ 查看更多
"
131,noahsark,"
公園
瞭解詳情
144
144
12次分享
讚好
回應
分享
0個回應
⁠
回應……
請按 Enter 鍵發佈。
"
132,noahsark,"
3月3日
  ·
藍天與白雲，單車與微風，仲可以參加小清新工作坊嚟陶冶性情，享受慢活時光。想有咁輕鬆寫意嘅旅程，可以參考吓 Foodieyanyannn 喺挪亞方舟度假酒店嘅 Staycation分享！
仲有住宿套票嘅餐飲體驗分享：
下午茶及早餐: https://bit.ly/381qYRw 
6道菜晚餐: https://bit.ly/3bWjGQr⋯⋯ 查看更多
+4
Foodieyanyannn 在"
133,noahsark,"
2月20日
  · 香港
  ·
 環島馬灣單車遊! 超有度假的感覺~
 酒店: #挪亞方舟度假酒店 #noahsarkhotelandresorthk
套票介紹:❝ 單車樂悠 - 食住玩套票 低至$1608/2位 ❞
 官⋯⋯ 查看更多
48
48
3次分享
讚好
回應
分享
0個回應
⁠
回應……
請按 Enter 鍵發佈。
"
134,noahsark,"
3月2日
  ·
【「鄰．住幫」 每人$3600起享共居生活】
既想過自立生活，又想結識理念相近嘅朋友仔，拓寬人際網絡，一齊貢獻社區，發揮所長
？由香港基督少年軍與馬灣太陽村莊共營嘅跨界別社區關懷項目 -「鄰．住幫」，只需每月參與指定時數嘅 #義工服務，就有機會以 #特惠租金 入住綠樹成蔭
嘅太陽村莊，每朝由雀仔聲提你起床
！
當中嘅雙床客房，同Roommate一齊住，低至每人HK$3,600起。費用已包Wifi、水電及管理費。呢家就嚟展開別具意義嘅 #共居生活！
查詢⋯⋯ 查看更多
"
135,noahsark,"
公園
瞭解詳情
87
87
5個回應
14次分享
讚好
回應
分享
5個回應
最相關
⁠
回應……
請按 Enter 鍵發佈。
Tony Leung
60歲可以入住嗎？
讚好
 · 回覆 · 22星期
作者
"
136,noahsark,"
Tony Leung
謝謝你的查詢！
申請人年齡不限，而申請人須願意發揮個人所長，同心合力，貢獻社群，並須經面試。如有興趣，可先於網上申請，再由太陽村莊團隊代表約見面試。
讚好
 · 回覆 · 22星期
檢視另2則回應"
137,noahsark,"
公園
瞭解詳情
87
87
5個回應
14次分享
讚好
回應
分享
5個回應
最相關
⁠
回應……
請按 Enter 鍵發佈。
Tony Leung
60歲可以入住嗎？
讚好
 · 回覆 · 22星期
作者
"
138,noahsark,"
Tony Leung
謝謝你的查詢！
申請人年齡不限，而申請人須願意發揮個人所長，同心合力，貢獻社群，並須經面試。如有興趣，可先於網上申請，再由太陽村莊團隊代表約見面試。
讚好
 · 回覆 · 22星期
檢視另2則回應
"
139,noahsark,"
2月25日
  ·
謝謝  Siu Shan 早前嚟到挪亞方舟度假酒店，率先體驗「單車樂悠食住玩」staycation，用全新角度遊馬灣，一齊睇睇佢嘅分享啦！ 
長文分享：https://bit.ly/2Pcnaqg 
短片分享：https://bit.ly/3pSR0g7 
單車樂悠食住玩套票內容：
https://bit.ly/3qXRT8C
+6
Piggy豬&Siushan寶 PS愛自己正從"
140,noahsark," 前往香港。
2月10日
  · 香港
  ·
個個都去Staycation，而我疫情之後都冇去過Staycation，但又想抖吓氣放鬆吓，今次終於揾啱地點出發喇
！仲要係我好鍾意嘅運動-可以環島馬灣踩單車
！
近來港人特別鍾情戶外郊遊
，遠離繁囂嘅馬灣，有唔少大自然美景及歷史文化遺蹟，仲有好多靚靚文青打卡秘境
，越來越多人入嚟玩。由2月份開始，馬灣挪亞⋯⋯ 查看更多
25
25
2次分享
讚好
回應
分享
1 個回應
最相關
⁠
回應……
請按 Enter 鍵發佈。
"
141,noahsark,"
2月24日
  ·
【 #避世假期之選 初春嚐味輕旅
】
公司要清假，留喺屋企hea，又或千篇一律行街食飯睇戲，未免浪費咗個美好假期
 不如安排同好姊妹或另一半recharge一下心靈，走入馬灣小島避世，既可遠離煩囂，亦可留喺挪亞方舟度假酒店享受寫意住宿，兼且嚐盡 #三餐多國風味美饌 ，心靈重新充電之餘，味蕾都同樣滿足！
 即日起預訂「嚐味輕旅」度假套票即可以優惠價享受一宿三食嘅staycation之旅，晚餐更係豐盛閣餐廳精心炮製嘅4-course-dinner
。頭盤有蟹肉沙律、蜆肉周打湯，主菜有黑毛豬鞍、美國肉眼、比目魚柳、烤羊扒、香焗三黃雞胸任選其一，滿足不同口味
 尾盤呈上精緻甜品拼盤，加上醉人嘅馬灣海景仲有青馬大橋靚景，視覺享受都係
「嚐味輕旅」度假套票：
 1晚所選主題之特級豪華客房住宿
 免費海景早餐
 免費豐盛閣海景下午茶 
 免費四道菜豐盛晚餐
優惠期：即日起至2021年 3 月 31 日
查詢及電話預訂：(852) 3411 8823及reservations@noahsark.com.hk 
詳情及網上預訂：https://bit.ly/2Nujob5 
*各間客房獲得HKQAA 衛生抗疫措施認證，兼備獨立空調系統
*以上圖片只作參考，以現場安排為準
*優惠受條款及細節約束
#挪亞方舟 #挪亞方舟度假酒店 #豐盛閣餐廳 #初春輕旅 #一宿三食 #避世staycation #包早餐下午茶晚餐 #四道菜豐盛晚餐 #迷人靚海景 #青馬大橋景觀 #只此一家
"
142,noahsark,"
公園
瞭解詳情
126
126
2個回應
4次分享
讚好
回應
分享
2個回應
最相關
⁠
回應……
請按 Enter 鍵發佈。
Tat Tat
晚餐四道菜，有冇菜式名望下呢
讚好
 · 回覆 · 23星期
作者
"
143,noahsark,"
On Tat Yiu
你好，
謝謝你的查詢！ ⋯⋯ 查看更多
NOAHSARKHOTEL.COM.HK
Offical Website | Noah's Ark Hotel & Resort
Offical Website | Noah's Ark Hotel & Resort
讚好
 · 回覆 · 23星期
"
144,noahsark,"
2月23日
  ·
【春日馬灣遊 挪亞方舟門票買2送1優惠】
等咗咁耐，一於趁著春日好天氣去輕鬆吓！香港挪亞方舟現推出「買2送1」入場門票優惠，即刻約定屋企人同朋友仔
，入嚟方舟玩番轉，來個奇趣之旅啦！
既可到全港首個大自然主題光影互動展館「e-Planet夢想星球」及綠油油嘅「方舟花園」打打卡；又可到方舟博覽館認識吓小動物嘅生活習慣！仲有極受歡迎嘅治癒系活動「啤啤熊之友製作室」^
；及啱晒小朋友放電嘅巨型火箭滑梯同空中繩網 (躍動天地)等。一場嚟到馬灣，亦可以歎埋「花語•春日海景下午茶」，海景與美饌同時共賞，持公園門票更可享9折優惠*呢！
「買2送1」門票優惠：
- 即日起至2021年3月31日
- 適用於挪亞方舟正門票務處或官方網站購票時享用
- 其中2位入場人士須購買成人正價門票，即可獲贈1張成人/特惠門票
^「啤啤熊之友製作室」另須收費
查詢熱線：3411 8888
網上預訂門票：https://bit.ly/3pGHj4p 
提提你：購買門票及進場遊覽前，請先細閱最新防疫措施：https://bit.ly/3gYa35B
「花語•春日海景下午茶」：
- 供應日期：即日起至2021年3月31日
- 供應時間：下午3時至5時
- *出示當日公園門票可享9折優惠，另收加一服務費 (按原價計算) 
查詢熱線：3411 8836 
餐單詳情：https://bit.ly/3bvlxLQ
#挪亞方舟 #重新開放 #本地遊推介 #香港好去處 #馬灣遊 #海景下午茶
"
145,noahsark,"
公園
瞭解詳情
122
122
28個回應
28次分享
讚好
回應
分享
28個回應
最相關
⁠
回應……
請按 Enter 鍵發佈。
Yan Mak
想問躍動天地是否在洒店範圍內
讚好
 · 回覆 · 23星期
作者
"
146,noahsark,"
Yan Mak
你好，謝謝你的查詢！
躍動天地 (當中包括巨型火箭滑梯與空中繩網、及兒童遊樂場)屬於主題公園範圍，開放予公園遊客。
1
讚好
 · 回覆 · 23星期
作者
"
147,noahsark,"
Yip Yip
謝謝你的查詢!
躍動天地為主題公園所包括之固定遊樂設施，於早上10時至下午6時開放。
讚好
 · 回覆 · 19星期 · 已編輯
檢視另 1 則回覆
你選擇了「最相關」，因此系統可能已剔除部分回覆。
檢視另6則回應
"
148,noahsark,"
2月19日
  ·
【期間限定活動  高空繩網體驗】 
留咗喺屋企咁耐，係時候發揮好動因子，挑戰身手
！呢家嚟香港挪亞方舟玩，可享 #買2送1門票優惠，只要購買兩張正價成人門票，即可獲贈1張成人或特惠門票。 
除咗遊覽各式有趣景點，仲可以參加期間限定嘅活動「高空繩網體驗」，喺專業導師指導下，齊來鍛鍊意志與體能。只要喺挪亞方舟官網預購門票，即可於入園前7天內喺網上預約呢個活動喇！ ⋯⋯ 查看更多
23
23
3個回應
4次分享
讚好
回應
分享
3個回應
最相關
⁠
回應……
請按 Enter 鍵發佈。
Ceci Chan
我想問3月份仲有無呢個高空繩網體驗玩呀?
讚好
 · 回覆 · 23星期
作者
"
149,noahsark,"
Ceci Chan
謝謝你的查詢！
按目前計劃，此活動不會於3月份舉辦，如有任何更改，會於網站及FB公布。
讚好
 · 回覆 · 23星期
你選擇了「最相關」，因此系統可能已過濾掉部分回應。
"
